,date,content
0,2025-03-06,"Say what you will about the Department of Government Efficiency, but there are some ways that the Trump administration has significantly cut down on bloat. For example, it used to take at least a little digging to identify if a President was favor-trading and self-dealing. Now it seems like it just happens out in the open. So streamlined!
To that end, cryptocurrency analysis platform Nansen AI reported that World Liberty Financial, a decentralized finance protocol that is operated primarily by President Trump’s three sons, purchased $25 million in cryptocurrencies including $10 million in Ethereum, $10 million in Wrapped Bitcoin (WBTC), and $1.5 million in of MOVE. That move comes just one day before President Trump will host the White House Crypto Summit on Friday. The company also announced Thursday that it was entering a “strategic reserve deal” with layer-1 blockchain project SUI, which caused a significant uptick in the value of the coin.
Now, to be fair, it doesn’t exactly take a genius to place a bet that the cryptocurrency market might spike in response to the hype generated by the White House Crypto Summitâjust like when Trump announced a “Crypto Strategic Reserve,” it resulted in prices spiking. The crypto market, if nothing else, is extremely predictable in that it will react to hype.
But also, Trump’s kids run the company, and World Liberty Financial co-founder Zach Witkoff (the son of billionaire Trump buddy Steve Witkoff) is one of the “industry leaders” invited to the summit. And that’s a whole lot of posturing to be doing right before an event that will almost certainly generate a bunch of hype, if not actual policy announcements that could cause the crypto market to surge again.
And it’d be silly to ignore the fact that World Liberty Financial has at least seemingly served as a platform for currying favor with the President via lining his kids’ pockets.
Justin Sun, a Chinese national and founder of the cryptocurrency TRON, was sued by the US Securities and Exchange Commission in 2023 for allegedly committing fraud and manipulating the price of his cryptocurrency. The SEC asked for a stay in the case shortly after Sun purchased $75 million worth of tokens from World Liberty Financial and joined the company as an advisor. Convenient!Â  Earlier this year, Reuters reported that several people who bought significant holdings of World Liberty tokens said a primary appeal was having a connection with Trump. Interesting! Also, World Liberty Financial is set up in such a way that the Trump family can lay claim to 75% of the net revenue. Very normal!
People have rightfully skewered Nancy Pelosi for her incredibly successful stock trading history, to the point where you can now ride the coattails of her trades that tend to overperform the market. It might be time to start doing the same thing by watching the crypto activity of World Liberty Financial. They sure seem to know something.

CryptoCryptocurrenciesDonald TrumpWhite HouseWorld Liberty Financial 

          Get the best tech, science, and culture news in your inbox daily.
        

          News from the future, delivered to your present.
        

      Please select your desired newsletters and submit your email to upgrade your inbox.
    

          Stephen Gardner is leaving to ensure Amtrak has ""the full faith and confidence of this administration.""
        

          Elon Musk told Fox News ""they basically want to kill me"" when discussing opposition to Tesla.
        

          The Trump White House has pushed for drastic cuts to global HIV prevention efforts; now it's reportedly eyeing cuts at home, too.
        

          No amount of government paperwork will give you the answers you seek or heal a 62 year old festering psychic wound.
        

          FTC commissioner Alvaro Bedoya told Gizmodo he'll pursue reinstatement in the courts.
        

          Trump's lawlessness is going to touch every aspect of American life.
        

Best of CES 2025 Awards â
We may earn a commission when you buy through links on our sites.
Â©2025 GIZMODO USA LLC. All rights reserved.
Mode

                Follow us
              
Mode

                Follow us
              "
1,2025-03-06,"
This article is part of Gizmodo Deals, produced separately from the editorial team.
      We may earn a commission when you buy through links on the site.
    
For coffee enthusiasts who’ve experienced the disappointment of a lukewarm brew, the Nextmug Temperature-Controlled Self-Heating Coffee Mug offers an elegant solution. This innovative mug, designed in Boulder, Colorado, keeps your favorite beverages at the perfect temperature for hours, ensuring every sip is as satisfying as the first. Whether you’re working from home, at the office, or simply enjoying a leisurely morning, this smart mug promises to transform your daily coffee ritual with its blend of sophisticated technology and user-friendly design.
Amazon has dropped the price of the Nextmug to $100, down from its regular price of $130. This $30 discount (23% off) makes it an attractive time to invest in premium temperature-controlled drinkware, especially as we head into the cooler months. For coffee lovers who value the perfect cup throughout the day, this represents a significant saving on a high-end beverage solution.
See at Amazon
The technology behind the Nextmug is impressively straightforward. With three temperature settings – Warm (130°F), Hot (140°F), and Piping (150°F) – you can customize your drinking experience with a single button press. No apps, passwords, or complicated setup required – just pure simplicity in maintaining your ideal drinking temperature. This approach to temperature control ensures your beverage stays exactly how you like it, from the first sip to the last.
Build quality stands out with its elegant ceramic matte finish covering a durable stainless-steel body. The ergonomically designed handle and 14-ounce capacity make it perfect for daily use, while the included spill-resistant lid adds practicality for busy environments or commuting. The thoughtful design elements extend to every aspect of the mug, from its comfortable grip to its sleek aesthetic.
Battery life is a key feature, with LED indicators clearly displaying both power levels and real-time temperature. The included charging coaster ensures your mug is always ready for use, with a generous 6-foot cord for flexible placement on your desk or countertop. This attention to practical details makes the Nextmug a reliable companion throughout your day.
What sets the Nextmug apart from competitors is its user-friendly approach. While other smart mugs often require smartphone apps and Bluetooth connections, this mug focuses on simplicity with its onboard controls. This design choice eliminates common frustrations like connectivity issues or dead phone batteries, making it accessible for users of all technical abilities.
At $100, the Nextmug represents solid value for anyone who appreciates hot beverages at their optimal temperature. Whether you’re shopping for yourself or looking for a thoughtful gift, this temperature-controlled mug offers a premium coffee-drinking experience without the complexity of other smart beverage solutions. The combination of innovative technology, thoughtful design, and this substantial discount makes it an compelling option for elevating your daily coffee routine.
See at Amazon

          Get the best tech, science, and culture news in your inbox daily.
        

          News from the future, delivered to your present.
        

      Please select your desired newsletters and submit your email to upgrade your inbox.
    

Best of CES 2025 Awards ➜
We may earn a commission when you buy through links on our sites.
©2025 GIZMODO USA LLC. All rights reserved.
Mode

                Follow us
              
Mode

                Follow us
              "
2,2025-03-06,"‘It is inaccurate that $549/$599 MSRP is launch-only pricing,’ AMD tells The Verge.
‘It is inaccurate that $549/$599 MSRP is launch-only pricing,’ AMD tells The Verge.
by  Sean Hollister
Yesterday, reviewers agreed: AMD is finally beating Nvidia with its RX 9070 and RX 9070 XT graphics cards, assuming they actually launch with sufficient stock at their $549 and $599 prices.
But this morning’s launch, while better than recent Nvidia launches in terms of supply, may not have met that bar — and AMD would not deny reports that even the best-priced models of these GPUs are capped to specific quantities, after which they may be sold at higher than $549 or $599.
When The Verge checked this morning, major US retailers Best Buy and Newegg listed as few as a single model of each GPU at their MSRP, which sold out quickly, of course. Most cards are listed for a $100 premium over that MSRP, if not more.
Micro Center appears to be doing far better, with as many as five 9070s and five 9070 XTs at MSRP and a website that claims they’re even still available for purchase if you visit one of its 28 US locations in person.
What happens next? It’s not unusual for each graphics card partner to sell a variety of fancier grades of the same GPU at higher prices with fancier cooling and overclocking — but retailers are now suggesting that even the prices of entry-level cards won’t hold.
“We have now learned how the recommended prices, also known as MSRP prices, work for the launch of the AMD Radeon RX 9070 and RX 9070 XT […] they will apply to a limited number of cards,” wrote Swedish retailer Inet.se, as documented by VideoCardz.
“MSRP is capped quantity of a few hundred, so prices will jump once those are sold through,” UK retailer Overclockers UK also reportedly wrote.
Even Best Buy seemed to suggest that $549 / $599 prices were only temporary. When we visited this morning, the Best Buy website described them like they were on sale, though the company has since removed the “save $80” and “save $130” you see below. AMD says the Best Buy listings were an error.
We asked AMD:
AMD would not confirm or deny. It did address the larger question of MSRP availability with this statement from chief gaming solutions architect (and gaming marketing boss) Frank Azor, though:
It is inaccurate that $549 / $599 MSRP is launch-only pricing. We expect cards to be available from multiple vendors at $549 / $599 (excluding region specific tariffs and / or taxes) based on the work we have done with our AIB partners, and more are coming. At the same time, the AIBs have different premium configurations at higher price points and those will also continue.
On X, Azor tweeted that AMD is working to replenish stock “in the coming days and weeks,” adding, “MSRP pricing (excluding region specific tariffs and/or taxes) will continue to be encouraged beyond today so don’t despair.”
Update, 4:30PM ET: Added that AMD says the Best Buy listings were in error. 
A weekly newsletter by David Pierce designed to tell you everything you need to download, watch, read, listen to, and explore that fits in The Verge’s universe.
© 2025 Vox Media, LLC. All Rights Reserved"
3,2025-03-06,"
    We gave up a 2.75% mortgage rate on our former property, but we have no regrets.
  
My husband and I had put off buying our ""forever home"" for some time, holding onto our smallish condo with the rock-bottom 2.75% mortgage rate we scored during the pandemic. Over the last few years, we've watched supply remain stagnant while property values continue their steady upward march. 
You've probably noticed that home prices rise over time. Sometimes the cost of housing skyrockets during economic booms or dips during downturns, but generally, home prices go up a few percentage points a year. 
So when we found a single-family house exactly where we wanted to be in Massachusetts, we knew we had to jump on it. 
I won't lie. We love our new home, but we're dealing with sticker shock. Even though we can probably refinance in the future, it was painful to give up our relatively cheap monthly payments just to get ahead of the competition.
Our situation isn't unique. Tons of homebuyers are locked out of a challenging housing market due to tighter inventory, high prices and costly interest rates. Some of us feel the only way to adapt is to lock in a manageable housing payment before things get even more financially difficult. Here's why we took the plunge. 
Read more: This Real Estate Expert Says Home Prices Are Never Going Down
My family lives in a historic coastal town just north of Boston, known for its charm and stability. Because it's relatively affordable compared to Boston, it's also highly desirable among prospective homebuyers.
The increased competition for a smaller supply of available homes has pushed up costs. Listing prices increased by about 50% between 2020 and 2024, according to Redfin data, with homes receiving multiple offers and selling within a few weeks.
""It's one of the more sought-after communities where we've seen the market take off and flourish,"" said Bob Driscoll, director of residential lending at Rockland Trust.
This scenario is playing out across the US in multiple markets, where homeowners are staying put and refusing to give up their 3% rates. So even if you're lucky enough to find a home for sale, get preapproved and feel comfortable with the mortgage rate, ""you still have to deal with the extraordinary competition,"" Driscoll said.
When we started property shopping, I closely studied the local market. I knew prices were dropping a bit because sellers were overpricing their homes. We kept an eye on single-family houses in the area and noticed one beautiful property with a notable price drop.
The value of the condo we bought in 2020 was strong. After doing the calculations, we knew we could sell it and have enough to put 20% down on the house and cover the closing costs. This strategy allowed us to buy our dream house with a realistic mortgage payment.
Saying goodbye to our 2.75% interest rate was a hard pill to swallow, especially because those low rates are likely never to return. Homebuyers must accept that reality.
After using several popular methods to lower our rate, we ended up with 6.49% this time around. One of those methods was a temporary 2-1 buydown, meaning our payments are based on a lower rate for the first two years of the loan. We paid for the buydown using the proceeds from our condo sale.
This strategy doesn't save us money, but it provides a forced savings account and a two-year ramp-up period during which we adjust to a higher mortgage payment. Our lender is offering a no-cost refinance that we can use whenever rates drop.
If I could redo our transaction, I would probably buy discount points for a permanent buydown instead of a temporary buydown. That's because mortgage rates aren't dropping as experts predicted they would.
""I would say rates will stabilize and sit somewhere in the 6% range in 2025,"" Driscoll said. ""We are not predicting any sort of massive rate drop.""
Before making an offer on our new home, I did some research to calculate how our expenses and budget would change. The information helped me determine whether we could actually afford to live in our new house. (We could!)
Here are a few line items I planned for.
After the offer was accepted, we ordered a home inspection, which also helped us budget for future maintenance costs.
It's challenging to buy a home right now. Prices are high, and so are mortgage rates. But it's still worth evaluating if it's the right decision for you.
Certain steps can assist you through the process. Getting a preapproval, for instance, can help you create a housing budget. This step also strengthens your position in a competitive market because the seller knows you already have a lender onboard.
Consider what you feel comfortable paying each month, and try not to focus too much on the mortgage rate.
""If you love the home, you can afford it and you qualify for it, deal with the rate,"" Driscoll said. ""You have control of that as time progresses."""
4,2025-03-06,Investors got what they wanted on Wednesday — temporary tariff relief from the Trump administration that finally halted a two-day selloff that sent the stock market into a tailspin earlier this week.
5,2025-03-06,"On Wednesday, in a series of high-stakes diplomatic episodes around the globe, Trump's free-wheeling attitude toward foreign policy was on full display, playing out in real time through posts on his Truth Social account.
For his supporters, it was the president's ""art of the deal"" in action, using every negotiating tool and tactic at his disposal.
For critics, it was another day of disruption for its own sake – with little apparent concern for the risks involved or the potential consequences.
Wednesday began with news that the US is directly negotiating with Hamas leaders for the release of American hostages still in Gaza. Contacting a group designated a foreign terrorist organisation by the US since 1997 represents a dramatic shift away from decades of US policy.
The Biden administration relied on intermediaries during its attempts to end the Gaza war. And Trump previously condemned Hamas for committing ""atrocities against humanity"" during its 7 October 2023 attack on Israel, calling its members ""vicious and violent"".
But for Trump, it seems, the old playbook wasn't working – and he was willing to risk appearing hypocritical, of bypassing US ally Israel, and of sitting down with a designated terror group to advance his deal-making goals.
Israel Prime Minister Benjamin Netanyahu's office responded with a terse statement, saying only that it had ""expressed its position"" on the talks.
By the end of the day, after meeting in the Oval Office with some previously released American hostages, Trump again turned up the heat on the group. He took to Truth Social to call it ""sick and twisted"" and issue a ""last warning"" that if members didn't release all the hostages there would be ""hell to pay"".
""I am sending Israel everything it needs to finish the job,"" he wrote, ""not a single Hamas member will be safe if you don't do as I say.""
Laura Blumenfeld, a former senior Israeli-Palestinian policy adviser to the US state department, told the BBC that Trump's message to Hamas was an ultimatum.
""The deal, though, with these ultimatums is you have to deliver,"" she said, ""and we saw last month when Trump said you've got a high noon deadline on Saturday, release the hostages, or else, there was no or else.
""And Hamas called them out. They said, President Trump, your threats have no meaning.""
Press secretary Karoline Leavitt had earlier placed the president's dramatic changes of course into the context of Trump's larger foreign policy, telling reporters that ""dialogue and talking to people around the world"" is a part of his ""good faith effort to do what's right for the American people"".
The White House has employed similar logic to Trump's recent efforts to thaw US relations with Moscow, including dispatching high-level administration officials to Saudi Arabia to meet directly with a Russian delegation.
That dramatic diplomatic about-face accompanied sharp criticism of Ukraine and its President, Volodymyr Zelensky, which culminated in Friday's heated meeting in the Oval Office. An announcement followed this week saying that the US had suspended arms shipments, and another on Wednesday said intelligence-sharing with the war-torn nation was paused.
Trump's actions left America's European allies rattled – and the consequences of that may not yet be fully appreciated. But his efforts to exploit Ukraine's pressure point – withholding aid and information - appear to have produced the intended result. 
Zelensky on Tuesday sent a conciliatory letter to Trump proposing a limited ceasefire, and US and Ukrainian officials resumed talks on Wednesday about a mineral deal to compensate America for aid expenditures.
If Trump's goal is to encourage Ukraine and Russia to enter peace talks, he has effectively brought Zelensky to heel, even as it remains unclear what concessions he is asking Russian President Vladimir Putin to make during those negotiations.
Sometimes, even with Trump, the pressure points go in the other direction.
A month ago, he announced sweeping new tariffs on Canada and Mexico, only to back away from them at the last moment. This week he allowed those 25% levies to go into effect – at least for a day.
After two days of sharp declines in the US stock market, the White House appeared to dial back the severity of these tariffs somewhat, announcing that it was granting a one-month exemption for automobiles imported from Canada and Mexico.
US car manufacturers warned that the new tariffs could devastate the industry, leading to plant closings within a matter of weeks.
Trump spoke with Canadian Prime Minister Justin Trudeau on Wednesday, and offered his own readout – via Truth Social – on what he said was a ""somewhat friendly"" call, even as he accused the ""governor"" of Canada of using the trade issue to ""stay in power"".
While Zelensky quickly backed down under White House pressure and the Hamas talks are only beginning, Trudeau and the Canadians, for their part, appear to be settling in for a longer fight.
Trump's convention-breaking playbook may be shaking things up this week, but it's far from clear if they will deliver the kind of wins he wants.
Follow the twists and turns of Trump's second presidential term with North America correspondent Anthony Zurcher's weekly US Politics Unspun newsletter. Readers in the UK can sign up here. Those outside the UK can sign up here.
The US president, who has previously criticised the central bank, called on it to cut interest rates.
Police have been searching for the missing University of Pittsburgh student, who was on spring break in Punta Cana, for the past two weeks. 
The University of Pennsylvania says it has not been told of the plan to block $175m in federal funding. 
Greenpeace has warned it could be forced into bankruptcy because of the case brought by Energy Transfer.
Experts praised a move towards transparency, but there are no major revelations in the documents - and some still have yet to be released.
Copyright 2025 BBC. All rights reserved.  The BBC is not responsible for the content of external sites. Read about our approach to external linking.
 "
6,2025-03-06,"Tariffs issued this week upended U.S. trade relationships and roiled markets.
Sweeping tariffs issued by President Donald Trump this week upended relations with top U.S. trading partners, roiled the stock market and stoked diplomatic tensions.
The Trump administration slapped 25% tariffs on goods from Mexico and Canada, as well as 10% tariffs on imports from China. The fresh round of duties on Chinese goods doubled an initial set of tariffs placed on China last month.
A day later, Trump issued a one-month delay for tariffs on auto-related goods from Mexico and Canada. The carve-out expanded soon afterward with an additional one-month pause for goods from Mexico and Canada compliant with the United States-Mexico-Canada Agreement, or USMCA, a free trade agreement.
The tariffs reprised -- and, in some ways, escalated -- a policy approach pursued during Trump's first term in office.
Below is a timeline of Trump's recent effort to impose far-reaching tariffs, and what has happened since they took effect.
Oct. 15, 2024 – In an appearance at the Economic Club of Chicago, then-presidential nominee Donald Trump voiced enthusiasm for tariffs. ""To me, the most beautiful word in the dictionary is 'tariff,'"" Trump said. The comments exemplified the fervor with which Trump backed tariffs during the 2024 presidential campaign.
Nov. 25, 2024 – Less than three weeks after his election victory, Trump announced on Truth Social plans to place 25% tariffs on all imports from Canada and Mexico, citing an alleged failure to secure their respective borders with the U.S. Trump also said he would put 10% tariffs on goods from China, calling on the country to stop production of illegal fentanyl bound for the U.S.
Jan. 20 – Trump signed a memo calling on Cabinet members to ""assess the unlawful migration and fentanyl flows"" from Canada, Mexico and China. Afterward, officials should ""recommend appropriate trade and national security measures to resolve that emergency,"" the memo said.
Feb. 1 – Trump ordered 25% tariffs on goods from Mexico and Canada, as well as 10% tariffs on imports from China. The White House said the tariffs would take effect on Feb. 4.
Feb. 3 – Trump announced a one-month pause of tariffs on Canada and Mexico after reaching agreements with each country that included commitments to bolster border enforcement.
Feb. 4 – The U.S. imposed 10% tariffs on goods from China.
Feb. 27 – Trump affirmed plans to impose 25% tariffs on Canada and Mexico when the one-month delay expires on March 4. He also announced that an additional 10% tariff on goods from China will also take effect the same day.
March 3 – Speaking at the White House, Trump reiterated plans to move forward with a fresh round of tariffs the following day. Within minutes, the stock market tumbled. The S&P 500 closed down 1.7%, its worst trading day since December.
March 4 – Tariffs on goods from Canada, Mexico and China took effect at 12:01 a.m. ET. A near-instant trade war broke out. China and Canada each responded with retaliatory tariffs, vowing additional measures. Mexican President Claudia Sheinbaum slammed Trump's tariffs but said she would hold off on retaliatory measures until after a conversation with him. U.S. stocks extended their losses from the previous day.
March 5 – Trump ordered a one-month delay of auto tariffs after a request from the ""Big 3"" U.S. automakers: Ford, General Motors and Stellantis, the parent company of Jeep and Chrysler. The reprieve triggered a stock market surge, resulting in gains for each of the major indexes by the end of the trading day.
March 6 – Trump signed executive orders temporarily pausing tariffs on Canadian and Mexican goods compliant with the United States-Mexico-Canada Agreement, or USMCA, a free trade agreement. Despite the easing of tariffs, U.S. stocks resumed their previous plunge. The S&P 500 dropped about 2%, while the tech-heavy Nasdaq fell 2.5%.
24/7 coverage of breaking news and live events"
7,2025-03-06,"Applications for U.S. jobless benefits fell last week as the labor market remains sturdy ahead of an expected purge of federal government employees
Applications for U.S. jobless benefits fell last week as the labor market remains sturdy ahead of an expected purge of federal government employees.
The number of Americans filing for jobless benefits fell by 21,000 to 221,000 for the week ending March 1, the Labor Department said Thursday. That's significantly fewer than the 236,000 new applications analysts expected.
Weekly applications for jobless benefits are considered a proxy for layoffs, which have remained mostly in a range between 200,000 and 250,000 for years.
The four-week average, which evens out some of the week-to-week volatility, inched up by 250 to 224,250.
Some analysts expect layoffs ordered by the Department of Government Efficiency to show up in the report in the coming weeks or months.
Earlier this week, two people familiar with the situation told The Associated Press that the IRS is drafting plans to cut its 90,000-person workforce by as much as half through a mix of layoffs, attrition and incentivized buyouts. The people spoke Tuesday on condition of anonymity because they weren’t authorized to disclose the plans.
The layoffs are part of the Trump administration’s efforts to shrink the size of the federal workforce through billionaire Elon Musk’s Department of Government Efficiency. 
Already, roughly 7,000 probationary IRS employees with roughly one year or less of service were laid off from the organization in February. 
Last week, senior U.S. officials set the government downsizing in motion via a memo dramatically expanding President Donald Trump’s efforts to scale back a workforce. Thousands of probationary employees have already been fired, and now the Republican administration is turning its attention to career officials with civil service protection.
Government agencies have been directed to submit by March 13 their plans for what is known as a reduction in force, which would not only lay off employees but eliminate positions altogether. 
Despite showing some signs of weakening during the past year, the labor market remains healthy with plentiful jobs and relatively few layoffs.
The Labor Department reported that U.S. employers added 143,000 jobs in January, significantly fewer than December’s 256,000 job gains. However, the unemployment rate ticked down to an even 4%, signaling a still very healthy labor market.
Overall, while layoffs remain low by historical standards, some high-profile companies have announced job cuts already this year.
Workday, Dow, CNN, Starbucks, Southwest Airlines and Facebook parent company Meta have all trimmed their workforces already in 2025.
The total number of Americans receiving unemployment benefits for the week of Feb. 22 rose by 42,000 to 1.9 million.
24/7 coverage of breaking news and live events"
8,2025-03-06,"
This article is part of Gizmodo Deals, produced separately from the editorial team.
      We may earn a commission when you buy through links on the site.
    
Weâve got some time before the summer. However, now is a great time to find a good deal on some camping equipment before your next big trip. Whether itâs to bring with you on outings or just to have handy in case of an emergency, a backup portable battery is a must have. This Anker Solix C200 portable power station is down to almost half off. The 41% discount equates to a savings of $70. That brings the price down from $170 to just $100âthe power bankâs lowest price ever.
See at Amazon
Bring a massive amount of power with your anywhere. This Anker Solix power bank holds a staggering 60,000mAh. It can deliver 200W and includes on 140W two-way USB-C fast-charging port. It houses five different charging ports to fulfill all of your charging needs, including one USB-C 100W port, one USB-C 140W port, one USB-C 15W port, and two USB-A 12W ports.
It’s travel friendly, measuring in at 39% smaller than similar power stations on the market. And the optional strap makes it easy to carry around. It’s ideal for any outdoor adventurer whether you need to take it with you camping, fishing, to a backyard party, or to your local team’s next tailgate. It can charge up a phone 13 times over, and it’s great for powering an outdoor projector, drone, portable speaker, handheld console, and much more. It uses a fanless design with smart temperature control so you can power up your devices in peace and quietâideal for night times in the tent.
The Anker Solix C200 power bank can be charged up with a 9V/2A in your car, an 18W or higher USB-C wall charger. It will be able to reach back up to 80% from zero in just 1.3 hours time with the PD 3.1 USB-C port. Additionally, you can recharge the power bank with solar energy. The Anker Solix C200 is equipped with a 100W solar input and is compatible with the both the 100W and 60W Anker Solar Panel, sold separately.
The battery is under the LiFePO4 three-year warranty, but you can expect the Anker power bank to power your devices for years and years to come as it’s designed to be able to provide up to 3,000-cycles.
For a limited time,Â the Anker Solix C200 portable power station has been slashed down to its lowest price ever.Â Right now, you can save 41% on your power station, paying only $100. Thatâs a savings of $70.
See at Amazon

          Get the best tech, science, and culture news in your inbox daily.
        

          News from the future, delivered to your present.
        

      Please select your desired newsletters and submit your email to upgrade your inbox.
    

Best of CES 2025 Awards â
We may earn a commission when you buy through links on our sites.
Â©2025 GIZMODO USA LLC. All rights reserved.
Mode

                Follow us
              
Mode

                Follow us
              "
9,2025-03-06,"Shares of Macy’s fell in pre-market trading on Thursday after the major retailer reported mixed fourth quarter earnings and a downbeat outlook for sales, citing “external uncertainties.”
Macy’s said its sales slid by 4.3% to $7.7 billion for its latest quarter, falling just shy of analysts’ expectations of $7.78 billion, according to estimates compiled by FactSet (FDS+0.03%). Adjusted earnings totaled at $1.80 per share for the quarter, above the $1.54 per share Wall Street had expected. Profit came in at $342 million, compared with a $128 million loss a year earlier. 
Across Macy’s business — including the flagship Macy’s stores, Bloomingdale’s, and Blue Mercury (M+0.41%) — comparable sales fell 1.1%, while comparable sales across its owned and licensed businesses grew 0.2%. The department store giant said comparable sales at its First 50 stores — locations that it is investing in as part of a new strategy — grew by 0.8%, increasing for the fourth consecutive quarter. 
Although the earnings show that Macy’s turnaround is making some progress, its soft expectations for its fiscal 2025 earnings disappointed investors.
 New York-based Macy’s forecasted net sales between $21 billion and $21.4 billion, compared to Wall Street’s expected $21.3 billion. The guidance includes a $700 million hit from the closure of 64 Macy’s stores in 2024. Adjusted earnings per share are expected to come out to between $2.05 and $2.25 per share, below the $2.29 per share expected. 
Macy’s said it would continue to close underperforming stores in 2025, noting that it expects “fundamental improvements’ in 125 locations that have been picked out to work on. It expects those improvements to be offset by the roughly 225 stores that are either planned to be shut down or have not yet benefited from Macy’s new strategy, which includes hiring more staff and better product displays. 
“On a quarterly basis, the company does not expect its results to be linear as the year progresses, which is a reflection of the year two initiatives gaining traction, comparability impacts and the timing of asset sale gains,” Macy’s said in a statement.
The company also said that it is taking a “prudent approach” to guidance for the year, citing external uncertainties that it and customers are facing. That includes the threat of tariffs, which are poised to slam consumer confidence and raise prices on goods across multiple industries.
Fellow retailers Best Buy (BBY+1.11%), Target (TGT+0.54%), and Abercrombie & Fitch (ANF+3.96%) have issued more conservative guidance or warned of potential negative effects to their operations as a result of tariffs.
“I don’t think the consumer is going to feel a sense of relief in the short term,” Macy’s CEO Tony Spring said on an earnings call after noting that the company has to lean in to providing “retail therapy” and an escape from politics. 
Macy’s shares fell as much as 5% in pre-market trading on Thursday, sending the stock down to its lowest point in over a year, but are now down by less than 4%. The stock dropped by more than 19% year-to-date through Wednesday.
Our free, fast, and fun briefing on the global economy, delivered every weekday morning.
"
