,date,content
0,2025-03-08,"We recently published a list of 13 Best Cheap Dividend Stocks To Buy Right Now. In this article, we are going to take a look at where Merck & Co., Inc..."
1,2025-03-08,"""I actually made probably 10 times that amount of money."""
2,2025-03-08,
3,2025-03-08,
4,2025-03-08,"As Donald Trump’s administration continues its relentless reorganization of the United States federal government, documents obtained by WIRED showed this week that the Department of Defense is looking at cutting as much as three-quarters of its workforce that’s specifically focused on stopping proliferation of chemical, biological, and nuclear weapons. Meanwhile, the US Army is using its “CamoGPT” AI tool to “review” diversity, equity, inclusion, and accessibility policies per Trump administration orders. The military originally developed the AI service to improve productivity and operational readiness.
US civil liberties organizations are pushing the director of national intelligence. Tulsi Gabbard, to declassify details about Section 702 of the Foreign Intelligence Surveillance Act—a central overseas wiretap authority that is notorious for also capturing a large number of calls, texts, and emails made or sent by Americans. And the US Justice Department on Wednesday charged 10 alleged hackers and two Chinese government officials over digital crimes spanning more than a decade as part of China’s extensive hack-for-hire ecosystem.
Ongoing analysis from a consortium of researchers led by Human Security found that at least a million low-price Android devices, like TV streaming boxes and tablets, have been compromised as part of a scamming and ad fraud campaign known as Badbox 2.0. The activity, which the researchers say comes out of China, is an evolution of a previous effort to backdoor similar devices.
And there's more. Each week, we round up the security and privacy news we didn’t cover in depth ourselves. Click the headlines to read the full stories. And stay safe out there.
Two people who allegedly worked as part of a group to access nearly 1,000 tickets to concerts and other events—many for Taylor Swift’s Eras Tour—before selling them on for more than $600,000 profit were arrested and charged with the potential crimes in Queens this week. Tyrone Rose, 20, and Shamara P. Simmons, 31, of Jamaica, Queens, were arrested and arraigned in connection to the theft and sales, according to Queens district attorney Melinda Katz.
Between June 2022 and July 2023, it is alleged that 350 orders—totaling 993 tickets—on ticketing platform StubHub were accessed at a third-party contractor called Sutherland. “The Sutherland employees, defendant Tyrone Rose and an unapprehended accomplice, allegedly used their access to StubHub’s computer system to find a backdoor into a secure area of the network where already sold tickets were given a URL and queued to be emailed to the purchaser to download,” the district attorney’s office wrote in a statement.
They then emailed URLs to another accomplice who has since died, the office says, before posting the tickets to StubHub for resale. While the investigations are ongoing, the District Attorney’s office claimed the proceeds of the cybercrime totaled around $635,000 and also involved tickets for Ed Sheeran concerts, NBA games, and the US Open Tennis Championships.
Every year, criminals make billions from the operations of highly organized scam compounds in Southeast Asia. As these operations have grown in sophistication, so has the wider ecosystem that supplies them with the technology and services needed to run the scams. And experts say there’s no bigger marketplace than Huione Guarantee—a Cambodian gray market selling scam services that researchers claim has facilitated more than $24 billion in transactions.
This week, according to a report by Radio Free Asia, the banking arm of Huione Guarantee’s parent company, Huione Group, had its financial license suspended by officials in Cambodia. According to the report, the Huione Pay service had its license withdrawn for failing to comply with “existing regulations.” The United Nations Office on Drugs and Crime and crypto tracing firm Elliptic previously had linked money moving through Huione Pay to cyberscamming. “They are willing facilitators of pig butchering and other fraud, so any regulatory action against them should be welcomed,” Elliptic founder Tom Robinson claimed to Radio Free Asia.
The US Department of Justice announced an operation this week with Germany and Finland to disrupt the digital infrastructure behind notorious Russian cryptocurrency exchange Garantex. For years, the platform has allegedly been used for money laundering and other criminal transactions, including sanctions evasion. The DOJ claimed in its announcement that “transnational criminal organizations—including terrorist organizations” have utilized the exchange. Law enforcement said that the platform has processed at least $96 billion in cryptocurrency transactions since April 2019. US authorities said they froze over $26 million in funds used to facilitate money laundering as part of the Garantex takedown.
The FBI warned this week that scammers pretending to be attackers from the BianLian ransomware gang are demanding ransoms from corporate executives in the US. The demands include claims that the group has breached a company’s network and threaten to publish sensitive information unless a target pays up. Such criminal digital extortion is common enough that scammers apparently feel that they can plausibly make the claims and intimidate targets without even attacking them. The FBI says that the scammers’ ransom demands say that they come from BianLian and range from $250,000 to $500,000 payable via a QR code that links to a Bitcoin wallet. The real BianLian group has links to Russia and has targeted US critical infrastructure since June 2022, according to a November alert from the US Cybersecurity and Infrastructure Security Agency.
In your inbox: WIRED's most ambitious, future-defining stories
DOGE takeover: Elon Musk’s toxicity could spell disaster for Tesla
Big Story: A crypto crimefighter’s descent into Nigerian prison
I dated multiple AI partners at once. It got real weird
Summer Lab: Explore the future of tech with WIRED
More From WIRED
Reviews and Guides
© 2025 Condé Nast. All rights reserved. WIRED may earn a portion of sales from products that are purchased through our site as part of our Affiliate Partnerships with retailers. The material on this site may not be reproduced, distributed, transmitted, cached or otherwise used, except with the prior written permission of Condé Nast. Ad Choices"
5,2025-03-08,"ByJohn S. Tobey

ByJohn S. Tobey
, Contributor. 
New home sales trend bends down
After a lengthy rise, home builder stocks have dropped around 30%. Time to buy? Probably not. Fundamentals began weakening last year as homebuilders continued to build their significantly large inventories even as sales tapered off. (See my October 4 article, ""Homebuilder Optimism May Be Ending As Conditions Weaken"")
New home buying tends to run in lengthy cycles. The current trend is now downwards as the number of buyers shrinks. Likely, the cause is more than a high mortgage rate. New home prices are no longer rising, thereby removing a key driver of buyer interest. Add in today’s high uncertainties (see my March 1 article, ""Significant Uncertainties Put U.S. Stock Market At Risk""), and the weakening consumer sentiment is understandable.
Importantly, there are no significant positives on the horizon, so homebuilders will be working to reduce their excess inventories. Inventories historically have run at about six months of sales. However, the optimism built from the abnormally high 2020-2021 sales drove homebuilder inventories up to about nine months of the now back-to-normal sales volume. Reducing that 50% overage is a challenge. Moreover, with consumer sentiment weakening, ""normal sales volume"" could decline, making the race to reduce even more difficult.
Home builder stocks are in the ""consumer cyclical"" sector because they are sensitive to shifts in the economy, financial conditions and consumer attitudes.
While the recent home builder stock declines may appear to have reversed investors’ optimism, the uncertainty risk is growing. That uncertainty development means new home sales could fall further. If such a downtrend does emerge, expect homebuilder stocks to drop significantly. These graphs show the recent drops that, while large, have only erased the last optimistic surge.
First, the 15-month weekly pattern shows the final optimistic run-up and reversal. (Declines from 52-week high: D.R. Horton -33%; Lennar -33%; NVR -26%; PulteGroup -28%)
15-month charts for S&P 500 homebuilders
Second, the 5-year monthly pattern shows the extended rise and recent, partial reversal.
5-year charts for S&P 500 homebuilders
The four home builders in the S&P 500 are a small component of the index. However, many other industries are linked to homebuilding and new home ownership. As a result, homebuilder health is an important indicator of the economy’s condition and consumers’ sentiment. Therefore, the current weakening is one more concern for investors to consider.
When economic uncertainties grow in number and seriousness, as is happening now, pessimism emerges and expands. That growing pessimism narrows investors’ focus to the uncertainties (aka, risks), thereby spreading and strengthening pessimistic attitudes and outlooks. This vicious cycle is how bear markets form and pick up speed.
So. the question is whether a bear market is close. Weakening homebuilder health indicates the probability of a slowdown is growing. If the flood of uncertainties evaporate, conditions could improve. However, the number, type and seriousness of the uncertainties likely means they will be around until the results become visible, likely in the second half of 2025.
Therefore, now is a good time to hold cash reserves to take advantage of opportunities in the future."
6,2025-03-08,"ByTrefis Team

ByTrefis Team
, Contributor. 
DE Stock
Deere (NYSE: DE) has outperformed with 18% gains this year, compared to a 2% decline for the broader S&P 500 index. What explains this strong performance? Deere is currently navigating a cyclical downturn, and investors expect a recovery may be just around the corner.
 
But consider this: How would you feel if Deere stock fell by 30% over the next two months? And what about a drop of 50-70%? This is not fiction—it happened during the 2008/2009 financial crisis and again during the 2020 COVID-19 pandemic and again during the inflation shock of 2022.
There is no denying the rising concerns over macroeconomic uncertainties. The Trump administration’s tariffs will likely result in cheaper goods being removed from the market, leading to higher prices. These factors could potentially thrust the U.S. economy into turbulence or even a recession, as detailed in our macroeconomic analysis. Geopolitical issues add another layer of complexity, with the ongoing Russia-Ukraine conflict and evolving U.S. involvement—including a pending mineral deal and intelligence sharing with Ukraine. [1]
“What does this have to do with Deere?” you might ask. Here is why it matters:
Indeed, Deere’s business has recently struggled due to declining agricultural income, though it is expected to improve this year with federal aid. However, higher interest rates will make it more costly for farmers to finance equipment purchases. If inflation surges again, will the Federal Reserve be ready to cut rates aggressively? We do not believe so. Even with anticipated growth in farm income, the risks from macroeconomic uncertainty and high interest rates do not bode well for Deere.
Furthermore, although China's tariffs on agricultural equipment imports might have minimal impact on Deere given its limited exposure to the Chinese market, U.S. tariffs on metal imports will undoubtedly affect production costs. These increased costs could subsequently lower demand from farmers.
Recently, China announced tariffs on various farm products, which would lead to higher costs and contracting markets for American agricultural goods, thereby creating additional economic challenges for farmers. [2]
  
 Given these challenging circumstances, it seems questionable whether farmers will be willing to invest in new farm equipment in the near term, despite a recent overall decline in input costs.
Certainly, Deere has generated substantial wealth for long-term shareholders. Nonetheless, investors must recognize the company’s vulnerability during economic downturns. The events of 2020 clearly illustrate this risk when Deere’s stock fell by more than 35% within just a few weeks. This historical pattern prompts an important question: could Deere’s current $500 share price potentially fall below $350 if similar market conditions recur? For those seeking growth with reduced single-stock volatility, the High-Quality portfolio offers an alternative, having outperformed the S&P 500 and delivered returns exceeding 91% since its inception.
We observe that DE stock has performed worse than the benchmark S&P 500 index during several recent downturns. Concerned about the effects of a market crash on DE stock? Our dashboard How Low Can Stocks Go During A Market Crash illustrates how key stocks performed during and after the last six market crashes.


It is not that Deere stock is trading at a low valuation due to its recent cyclical downturn. In fact, Deere’s current valuation poses another challenge, as the stock trades at premium multiples of nearly 3.0x last year’s sales and approximately 20x last year’s earnings. These figures exceed the company’s four-year historical averages of 2.3x sales and 16x earnings. Further complicating the investment thesis, Deere faces decelerating growth prospects, with consensus estimates forecasting a revenue decline of 15% and an earnings decline of 25% in 2025.
Given this slowdown in growth and the broader economic uncertainties, ask yourself the question: do you want to hold onto your Deere stock now, or will you panic and sell if it begins to drop to $350, $250, or even lower levels? Holding on to a falling stock is never easy. Trefis collaborates with Empirical Asset Management—a Boston-area wealth manager—whose asset allocation strategies yielded positive returns during the 2008-09 period when the S&P lost more than 40%. Empirical has incorporated the Trefis HQ Portfolio in this asset allocation framework to provide clients with better returns and less risk compared to the benchmark index; less of a roller-coaster ride, as evidenced by HQ Portfolio performance metrics.
DE Return Compared With Trefis Reinforced Portfolio 
Invest with Trefis
Market Beating Portfolios | Rules-Based Wealth
Trump Administration Pauses Intelligence Sharing With Ukraine, Julian E. Barnes, Michael Schwirtz, Eric Schmitt and Adam Entous, March 5, 2025, The New York Times [↩]
American Farmers Brace for Harm From Retaliatory Tariffs, Danielle Kaye, March 4, 2025, The New York Times [↩]
"
7,2025-03-08,"Egg producers have said the soaring prices are due to the avian flu.
The Justice Department is in the early stages of investigating the major egg producers over soaring egg prices, source familiar with the matter told ABC News.
Department investigators are looking into whether the major egg companies are sharing information about supply and pricing, possibly contributing to price increases, the sources said. Egg producers, including the industry's trade association, have said the soaring prices are due to the avian flu.
The investigation is being run out of the Antitrust Division of the Justice Department and won't necessarily lead to any legal action.
Last month, a group of Democratic lawmakers, including Sen. Elizabeth Warren, D-Mass., called on the administration to provide specifics on how it plans to lower food prices for families.
""To make food more affordable, you should look to the dominant food and grocery companies that have made record profits on the backs of working families who have had to pay higher prices,"" they wrote in the letter to President Donald Trump. ""These companies often exploit crises like pandemics and avian flu outbreaks as an opportunity to raise prices beyond what is needed to cover rising costs.""
Egg prices have doubled since January 2024 -- and have skyrocketed over the last year. Wholesale shoppers like small businesses were paying over $8 for a dozen eggs last week. The latest Department of Agriculture report released on Friday said the national average wholesale price of eggs had dropped significantly to $6.85 per dozen.
Emily Metz, the president and CEO of American Egg Board, which represents egg producers nationwide, said any suggestion that egg price increases are due to price gouging is a ""misreading of facts and reality.""
""Make no mistake. Egg farmers are price takers, not price makers, on the egg market, and that market is responding to the uncertainty and chaos bird flu is causing,"" she said. ""Eggs are subject to the economic laws of supply and demand. The tight egg supply caused by avian influenza, coupled with 23 consecutive months of high sales volume, has created a perfect storm in egg markets.""
Farm Action, a farm advocacy organization that has publicly called on officials to open an antitrust case, said in a statement on Friday citing sources at DOJ that the agency had started an investigation.
""We applaud the Department of Justice's action to address the skyrocketing price of eggs,"" it said. ""Every American has felt the financial pain caused by the power of the monopolistic egg industry.
""While avian flu is real, it is no excuse for the price being charged at the grocery store for one of the country's staples,"" it added. ""While Farm Action's analysis demonstrates likely antitrust abuses by the dominant egg-producing corporations, the DOJ has the legal authority to take the deep dive into the industry that is required to get to the bottom of this abuse, and they have the power to bring justice on behalf of the American people.""
The egg industry has consolidated over the decades, with Cal-Maine Foods emerging as the largest U.S. egg producer and is one of the few publicly traded companies, having acquired other brands. It has reported rising profits from the rise in egg prices, and its stock has gained about 50% over the past 12 months. The next four largest egg producers are privately held, so their financial data are not public.
Cal-Maine Foods reported in a recent Securities and Exchange Commission filing that the company's gross profits are up 342% through the second quarter of fiscal 2025 versus the previous fiscal year.
During the last spike in bird flu from 2022 to 2023, the company also reported more than tripling its gross profit compared to the prior year. In the company's 2024 annual report, Cal-Maine Foods partially attributed its $3.1 billion in sales and $1.2 billion in profit to the ""significantly higher average egg selling prices.""
""The increases primarily resulted from significantly higher average egg selling prices, primarily due to the reduction in egg supply caused by HPAI and higher grain and other input costs, as some of our egg sales prices are based on formulas related to our costs of production,"" the company disclosed.
However, in 2023, Cal-Maine lost a jury trial and had to pay millions over a price-fixing scheme. Cal-Maine Foods could not be reached for comment.
Even as consumers begin to see the wholesale price of eggs decline, Karyn Rispoli, managing editor of Expana, a firm that surveys and tracks the price of eggs, told ABC News that grocery shoppers may not see that decline reflected in the retail price of eggs as companies and retailers try to recoup some of their losses from the bird flu.
""In the aftermath of [the 2022 outbreak], as the market corrected and came down substantially, retailers were then holding shelf prices higher to try and recapture some of the margin that they had previously forfeited,"" she said.
Warren wrote in a letter to Trump in January that ""egg producers and grocery stores may leverage the current avian flu outbreak as an opportunity to further constrain supply or hike up egg prices to increase profits.
""The country's largest egg producer Cal-Maine reported a significant jump in gross profits between the first and second quarters of fiscal year 2025 while hiking the price of eggs,"" she added.
""Cal-Maine's CEO acknowledged that the company's higher-than-estimated net income for Q2 'reflect[s] higher market prices, which have continued to rise this fiscal year as supply levels of shell eggs have been restricted.' Translation: the egg company and its shareholders are making higher profits while Americans shell out more for grocery staples,"" Warren wrote.
-ABC News' Luke Barr, Peter Charalambous and Michael Pappano contributed to this report.
24/7 coverage of breaking news and live events"
8,2025-03-08,"2 / 11
Nvidia (NVDA), Super Micro Computer (SMCI), and Dell (DELL) shares plunged Monday after Singapore said it’s investigating whether servers shipped to Malaysia containing chips barred from China ended up in the mainland. 
Read More
3 / 11
Bitcoin’s notoriously volatile again, shedding $10,000 in a single day as its price tumbled from $93,000 to $83,000. This is all because of President Donald Trump’s proposal to establish a strategic cryptocurrency reserve — a pivot from his earlier stance of exclusively stockpiling Bitcoin. 
Read More
4 / 11
The odds of the economy slowing while inflation stays fast — stagflation — may be increasing as a new survey showed that U.S. employers drastically curtailed their hiring last month to the slowest pace since July. 
Read More
5 / 11
President Donald Trump has announced plans to create a strategic crypto reserve, shifting gears from his earlier promise to stockpile Bitcoin. Trump’s cryptocurrency reserve will consist of Bitcoin, often referred to as “digital gold” for its ability to hedge against inflation, along with Ether, the second-largest cryptocurrency by market cap, XRP, Solana, and Cardano. 
Read More
6 / 11
The S&P 500 took a sharp hit on Tuesday as newly implemented tariffs rattled investors’ confidence and continued a selloff that has now fully erased the market’s gains since the election of President Donald Trump in November. 
Read More
7 / 11
Nvidia (NVDA) stock fell 5.7% on Thursday, bringing its  decline this year to more than 17% amid concerns about declines in spending on AI, amid a general selloff in that took the tech-centered Nasdaq 100 down 2.8%. The wider Composite index fell 2.6%. 
Read More
8 / 11
 President Trump has unveiled a new proposal for a strategic crypto reserve, shifting his focus from a Bitcoin-only reserve to a more diversified approach. His plan involves a reserve comprising Bitcoin — often dubbed “digital gold” for its inflation-hedging properties — alongside Ether, XRP, Solana, and Cardano.
Read More
9 / 11
Servers containing chips barred from China may have been sent there from Singapore via Malaysia
10 / 11
Stagflation may be set for its first real return to the U.S. in about 50 years, as recent economic numbers point to a slowing labor market and continued stickiness in inflation. President Donald Trump’s new tariffs won’t help. 
Read More
11 / 11"
9,2025-03-08,"
Handheld devices have taken the gaming market by storm, ranging from the hulking Steam Decks to retro consoles that relive the glory days of the like of the Nintendo Game Boy. The latter naturally rely on nostalgia as the biggest selling factor, allowing veterans to replay their favorite titles while youngsters discover the simple joys of classic games. Of course, that’s not the only direction the wind blows, and there are plenty of ways to re-imagine those old-school devices.
This concept design, for example, looks like a slightly modern reinterpretation of the Game Boy, but the association is superficial at best. The device is actually inspired more by coin-operated toys and gaming machines like arcades, but rather than paying for more time to play, the design transforms special coins into power-ups that will make the game a little more exciting and maybe even pave the way to victory.
Designers: Yongde Zhu, Yuxiong Dong, Yaoxin Cai







Almost like a slot machine for kids, arcade cabinets and coin-operated machines develop a somewhat addictive habit that keeps pushing players to push one more coin each time. That’s mostly because there’s technically no limit to how many coins you can drop in as long as you have the money and the shops are still open. CoinPlay has a different idea for “coins,” turning them into very limited resources that you have to spend wisely.








The coins are actually small plastic discs that do different things in the game. A blue chip, for example, could restore health or add life, while an orange coin offers a boost to damage and other stats. Red is quite intriguing as it adds a game of luck into any game, randomly dropping gear or loot when inserted. There are only three coins that come with each handheld, so you have to be strategic when you use these extremely limited lifelines.



The design also presents some opportunity for collecting power-ups, almost like in a TCG game, though that can easily be abused as well. More importantly, it adds a bit of a tactile element to an otherwise digital game and opens the door to social interactions through trading these coins.

As for the actual gaming handheld, the design is pretty much on par with concepts we’ve been seeing floating around the web. The area for controls is smaller and simpler, putting the focus on the large display and the coin slot above it. It has an almost industrial aesthetic as if it were something teenage engineering would design. Despite the seemingly segmented structure, CoinPlay isn’t a modular concept and frankly wouldn’t benefit from such a design anyway.



Have you ever noticed how smartphone manufacturers boast about their incredible camera systems, yet the front-facing cameras always seem like an afterthought? While some phones…
I love it when a designer stops taking something for granted. A chair doesn’t HAVE to have four static legs. It could use three, maybe…
Keyboards are no longer just input devices, though some people still see them in this utilitarian light. For many computer users, it’s just as much…
Nay! It’s a battery charger. More importantly its a jump rope. Just fill the handles up with some rechargeable batteries, close the caps, click the…
https://www.kickstarter.com/projects/1777279053/tacs-automatic-vintage-lens Here’s an interesting study I came across recently. The sudden boom of the selfie culture has actually conditioned some humans into smiling every time…
The coffee lifestyle is always one of excess. You buy a French press and you realize you want a Moka pot. You buy a Moka…
We’re an online magazine dedicated to covering the best in international product design. We have a passion for the new, innovative, unique and undiscovered. With our eyes firmly focused on the future.
Editorial Standards and Ethics / Privacy Policy"
