,date,content
0,2026-05-25,"Jensen Huang is best known as the billionaire CEO who transformed Nvidia into the world's most valuable company. On the side, the tech mogul has been building a reputation as a street food influencer.
On Sunday, Nvidia and the company's newsroom account posted videos on X of Huang visiting the Raohe Street Night Market in Taipei, Taiwan, where crowds of onlookers gathered as he ordered food from local vendors.
Spotted: A spontaneous stop from NVIDIA CEO Jensen Huang brought crowds out to Taipei’s Raohe St. Night Market tonight. pic.twitter.com/LiAAdmDpne
Huang also took the opportunity to scribble a timeless ""Jensen was here"" note on a bathroom wall:
Some people leave reviews. Jensen leaves his signature. ✍️ pic.twitter.com/OX8L6LCUnA
One video captured a throng of people waiting just outside a store for Huang, and cheering as he emerged:
Some people leave reviews. Jensen leaves his signature. ✍️ pic.twitter.com/OX8L6LCUnA
Earlier this month, after accompanying President Donald Trump on his state visit to China alongside a delegation of business leaders, Huang was also spotted eating noodles at a roadside stall in Beijing.
It's not unusual for Huang to be seen trying local delicacies, and the Nvidia CEO has emerged as something of a street-food connoisseur. Over the years, he has been photographed buying food at night markets and street food spots across the world, including in Vietnam, Hong Kong, and South Korea.
Dan Liu, a tech founder, has compiled a list of what he says is every restaurant, stall, and noodle shop Huang has visited around the world. Jensen Eats' running tally includes 47 spots so far, from a Korean fried chicken spot in Santa Clara to a hotpot restaurant in Shanghai.
Huang's love of food is well-known in Silicon Valley circles. In an April 2024 podcast interview with Robert Nickson, Meta CEO Mark Zuckerberg said Huang once invited him over for cheesesteaks.
""Jensen is really into cooking, so he invited me over to his house,"" Zuckerberg said.
Oracle cofounder Larry Ellison also recalled having dinner with Huang. In 2024, he said that he and Elon Musk once begged Huang for GPUs at Nobu in Palo Alto.
Huang got his start in a restaurant. At 15, he worked at a Denny's in Portland as a dishwasher, waiter, and busboy. Years later, it was another Denny's in San Jose where Huang and Nvidia's cofounders Chris Malachowsky and Curtis Priem first discussed the idea that would become Nvidia.
Now, the Denny's spot at 2484 Berryessa Road has a plaque dedicated to that history-making moment.
Of course, it's not all noodles and posing with fans on the street for the CEO of a $5.2 trillion company.
In an interview with Channel News Asia in Taiwan that aired on Monday, Huang addressed one of the hot-button topics that keeps coming up in the tech world: layoffs being attributed to AI.
""I think the narrative that connects AI to job loss for many of the CEOs that are doing it, it is just too lazy,"" Huang told CNA.
Huang's latest street food appearances come shortly after Nvidia delivered earnings beats throughout its latest earnings report. It delivered $81.6 billion in revenue in its first quarter, beating its $79.15 billion estimate. The company's stock is up 14% this year.
Jump to

      Every time  publishes a story, you’ll get an alert straight to your inbox!
    

      Look out for an alert in your inbox the next time  publishes a story!
    

      Every time a new  story is published, you’ll get an alert straight to your inbox!
    

      Look out for an alert in your inbox the next time a new  story is published!
    


        By clicking “Sign up”, you agree to receive emails from Business Insider. In addition, you accept Insider’s
        Terms of Service and
        Privacy Policy.
      "
1,2026-05-25,(Bloomberg) -- A Chinese online brokerage tycoon lost more than a quarter of his fortune in a single day after Beijing cracked down on cross-border stock...
2,2026-05-25,"There are some familiar Ferrari touches, but also a smooth, almost Apple Magic Mouse, look worked in."
3,2026-05-25,Oura Ring’s dominance may be in question.
4,2026-05-25,"Japan’s stock market surges to record high on hopes of an end to US-Israel war on Iran.
Save
Share
Oil prices have fallen sharply amid tentative hopes for a deal to end the US-Israel war on Iran.
Brent crude, the primary benchmark for global oil prices, fell more than 5 percent on Sunday as US President Donald Trump gave mixed signals on the prospects for a permanent end to the conflict.
Brent futures for July stood at $97.94 a barrel as of 04:00 GMT, down about 9 percent from a month ago but still up by more than a third compared with before the start of the war.
Japan’s benchmark stock index, the Nikkei 225, surged more than 3 percent in morning trading, hitting an all-time high after closing at a record peak on Friday.
Trump said in a social media post on Sunday that negotiations with Tehran were proceeding in an “orderly and constructive manner”, but he had instructed officials “not to rush into a deal”.
“Both sides must take their time and get it right. There can be no mistakes!” Trump wrote on Truth Social.
Trump’s remarks came after he raised hopes for a breakthrough on Saturday by announcing that a deal had been “largely negotiated,” with the terms including the reopening of the Strait of Hormuz.
“Fundamentally, there is no change to the underlying picture, where 10-11 million barrels per day of crude oil continue to be shut-in for every day the Strait of Hormuz remains shut,” June Goh, a senior oil market analyst at Sparta in Singapore, told Al Jazeera.
“However, markets are expecting a gush of 100 million barrels of crude oil from the stranded ships to flow out once the deal is in place.”
Goh said markets are likely to remain on edge for some time after any deal is finalised.
“Sparta estimates still about three to six months required to get everything back to status quo, including time to bring production and refineries back online,” Goh said.
Iran has effectively blockaded the strait since the start of the war in late February, disrupting about one-fifth of the global oil trade.
The US has imposed its own blockade of Iranian ports since mid-April, further disrupting commercial shipping in the waterway.
In his Truth Social post on Sunday, Trump said the US blockade would remain “in full force and effect until an agreement is reached, certified, and signed”.









Follow Al Jazeera English:"
5,2026-05-25,"In May, 2006, President George W. Bush nominated Hank Paulson, the C.E.O. of Goldman Sachs, as Treasury Secretary. By then, Paulson had accumulated about five hundred million dollars in Goldman stock. For Richard Painter, a law professor at the University of Minnesota who was the chief ethics lawyer in the White House, this presented a problem: there is a federal conflict-of-interest statute that prohibits employees of the executive branch from participating in any action, or policy decision, that directly affects their financial interests. As Treasury Secretary, Paulson could conceivably do things that would benefit Goldman and, therefore, himself. Painter told Paulson that he would have to divest. The day after the Senate voted to confirm Paulson’s appointment, he filed to sell his Goldman stock.
The law at issue—Title 18 U.S.C. Section 208—is still on the books. It doesn’t apply to the President, but prior to 2016 Presidents acted as if it did, and placed their wealth in conflict-free investment vehicles, such as a blind trust, while they were in office. Donald Trump has flouted this convention, parking his fortune in a revocable trust that is managed by his sons, who are themselves busy dabbling in ventures and industries that intersect with the government, including cryptocurrency, nuclear fusion, drones, and lucrative real-estate deals in foreign countries. We have now learned that during the first three months of this year, financial firms acting for the President made more than thirty-six hundred stock trades, with a combined value, per Reuters, of between two hundred and twenty million and seven hundred and fifty million dollars.
According to Trump’s financial-disclosure forms, a handful of these trades were in Goldman stock. Worth less than $1.5 million, they represented a drop in a capacious bucket that contained much larger plays in companies that have been directly affected by the Trump Administration, including Nvidia, Boeing, and Oracle. But the irony wasn’t lost on Painter. “It turns out, you can have a President who owns stock in Goldman Sachs and other banks and many other companies with interests before the government,” he deadpanned, when I spoke to him last week.
In a statement released to the media, the Trump Organization said that the trades were executed by “third-party financial institutions,” and that Trump and his family members “receive no advance notice of trading activity and provide no input regarding investment decisions or portfolio management of any kind.” Even if that’s true—and questions have been raised about whether it is—the fact remains that the President, through outside financial managers, is buying and selling individual stocks on a daily basis, rather like a hedge fund. And, arguably, this isn’t even the most egregious example of how Trump is flouting ethics concerns to enrich himself and those around him.
That honor surely goes to the Justice Department’s settlement of a ten-billion-dollar lawsuit that Trump brought against the I.R.S., demanding recompense after his tax returns were leaked by an outside contractor. The most publicized element of the settlement was the establishment of a $1.8-billion “Anti-Weaponization Fund” that appears poised to reward allies of the President who claim to have been victimized by the federal government. Likely of more direct financial consequence to Trump was another part of the agreement, in which the I.R.S., which is part of the Treasury Department, agreed to grant him, his family, and his businesses immunity from any tax claims or charges arising from ongoing tax audits of the family and its business. This grant appears to be sui generis. Danny Werfel, who served as commissioner of the I.R.S. from March, 2023, to January, 2025, said that he was aware of no precedent for the agency agreeing “in advance to permanently forgo examination of previously filed tax returns for a specific person or business.”
I asked Painter if he could think of historical parallels to these latest developments. He couldn’t. “Nixon had his issues, but I don’t think there is anything like this,” he said. “The President is specifically precluded from getting any financial favors from the Treasury while in office.” Painter was referring to the domestic-emoluments clause of the Constitution, which bars the President from receiving any compensation from the government beyond his salary. Critics have focussed on the prospect of Trump, or members of his family, receiving money from the anti-weaponization fund—something that Vice-President J. D. Vance, for his part, has said won’t happen. But the immunity grant from the I.R.S. demands close inspection, too. Notoriously, Trump paid barely any taxes for many years, and he appears to have been under audit for much of that time. If he does owe back taxes, the I.R.S is agreeing to save him a great deal of money—something that, to Painter’s eye, amounts to a blatant contravention of the emoluments clause. “The Founders anticipated this type of challenge,” he told me.
Last week, Trump said he “wasn’t involved” in the legal settlement with the I.R.S., which, in any case, is only the most recent chapter of a long-running story. He is still promoting crypto while a firm he co-founded, World Liberty Financial, does billions of dollars’ worth of business in the industry. He’s preparing to host the annual G-20 summit at his golf resort in Doral, just outside Miami. And his Administration is busy rewarding businesses and individual donors with access and favorable actions. Setting aside the issue of why more Americans aren’t out protesting all this self-dealing, the burning question is what can be done to contain it and make sure that future Presidents can’t repeat it. Ethics experts have a long list of suggestions.
“First and foremost, Congress needs to do its job as the first branch of government and a check on the President,” Donald Sherman, the head of the watchdog group Citizens for Responsibility and Ethics in Washington, told me. “It could say, ‘We are not going to confirm any of your appointees until you end this self-dealing with the government. You are not going to get a dime for your ballroom and your other priorities.’ ”
True and admirable as these sentiments are, they run into the reality that Republicans control Congress. For at least some of them, the thought of January 6th rioters who stormed the Capitol receiving taxpayers money seems to be a grift too far. Senator Bill Cassidy described the $1.8-billion anti-weaponization fund as lacking “legal precedent or accountability.” Senator Mitch McConnell called it “morally wrong.” Senator Thom Tillis called it “stupid on stilts.” But it’s worth noting that none of those three senators will be back next year, and it remains to be seen if Republicans take any definitive action to block the fund.
Even if they did, that wouldn’t resolve the broader issue of restraining Presidential power and preventing corruption. “I think after Trump goes, we need a serious reset,” Painter said. He brought up the post-Watergate era, when, in response to revelations about how Richard Nixon had misused campaign funds and directed the I.R.S. to investigate his enemies, Congress passed the Ethics in Government Act of 1978. Among other things, this bipartisan legislation mandated financial disclosures by government officials, including the President; established the Office of Government Ethics; and created a mechanism for the Attorney General to appoint a special prosecutor to investigate wrongdoing in the executive branch. “There was a real effort to clean things up,” Painter said. “Over the years, it all got steadily eroded. Biden didn’t fix it, and Trump has trampled on it.”
What would a new ethics framework look like? Painter told me that the first task is to make the President and Vice-President subject to the federal conflict-of-interest law, and require them to divest their conflictive assets. Another obvious and necessary reform is a ban on trading individual stocks, one that applies to Presidents and members of Congress alike. Last year, Republican Senator Josh Hawley joined Democrats in supporting a proposal of this nature, but it stalled after Trump, in an online post, said that he didn’t think Republicans wanted their President targeted “because of the ‘whims’ of a second-tier Senator.”
Such reforms would surely represent progress. However, passing them would, again, require congressional action. So, too, would giving some bite to the emoluments clause, which dates back to 1787. “How do you enforce the emoluments clause?” Painter asked. “By impeachment in Congress. We already tried that twice and failed.” Ultimately, then, it comes back to politics, where there are structural problems that run even deeper than Trump. In the post-Citizens United world, Presidents—Republican and Democrat alike—sit atop political parties and allied fund-raising entities that can gin up practically unlimited sums, which can be used to crush dissidents. (This month, in Kentucky, Representative Thomas Massie, a Republican willing to criticize Trump, was defeated in what became the most costly House primary on record.) The weight of money shifts the balance of power away from individual members of Congress, insuring that for many of them the default position is submission.
What we’ve learned during the past decade is that when the Supreme Court puts democracy up for sale, Congress is utterly beholden to a President, and if that President is a malign actor, the U.S. Constitution is no longer fit for purpose. Trump is ruthlessly exploiting this weakness, but he didn’t create it. Assuming that the Republic does eventually get past him and his grifting, it will need radical surgery, not merely a reset. ♦
A scientist with a Ph.D. from Harvard fatally shot three of her colleagues. Then revelations about her family history came to light.
A scientist’s close call with hantavirus aboard the M.V. Hondius cruise.
Why the Pentagon started taking U.F.O.s seriously.
The problem of marital loneliness.
I switched to a standing desk, so now you should, too.
Are Disney adults the happiest debtors on earth?
Sign up for our daily newsletter to receive the best stories from The New Yorker.
Sections
More
© 2026 Condé Nast. All rights reserved. The New Yorker may earn a portion of sales from products that are purchased through our site as part of our Affiliate Partnerships with retailers. The material on this site may not be reproduced, distributed, transmitted, cached or otherwise used, except with the prior written permission of Condé Nast. Ad Choices"
6,2026-05-25,"
Nickname:



Password:



Nickname:



Password:



The Fine Print: The following comments are owned by whoever posted them.  We are not responsible for them in any way.

It may eventually occur to people that art which no one ever cared about is as valuable as a random screenshot of World of Warcraft.
You should give more credit to how far these guys have advanced the state of the art. The quality today, with these tools, is lower than they've ever been able to make it.
you clearly haven't seen the video AI can already do.If you are referring to photorealism that changes nothing. The film remains animated. 

If you are referring to the uncanny valley, that will be a matter of experience with the new tools, better algorithms, greater processing power, etc.
you clearly haven't seen the video AI can already do.
If you are referring to photorealism that changes nothing. The film remains animated. 

If you are referring to the uncanny valley, that will be a matter of experience with the new tools, better algorithms, greater processing power, etc.
Demi Moore came out as an AI booster?  Has anybody asked the Double-Dose-of-the-Substance Monster what she thinks? I honestly think she's more qualified to opine on people throwing away the old ways and unthinkingly embracing ugly new fads.What old ways are being thrown away? AI film is just animated film with AI generated modeling and animation. Photorealism does not change this. Live action films will continue. Just as live theatre continues. Live action may just become less common. The barrier to entry to film making lowered. AI will revolutionize film making, but someone will still make a piece of art with human actors just as someone still chips away at a chunk of marble rather than using robotic carvers.
Demi Moore came out as an AI booster?  Has anybody asked the Double-Dose-of-the-Substance Monster what she thinks? I honestly think she's more qualified to opine on people throwing away the old ways and unthinkingly embracing ugly new fads.
What old ways are being thrown away? AI film is just animated film with AI generated modeling and animation. Photorealism does not change this. Live action films will continue. Just as live theatre continues. Live action may just become less common. The barrier to entry to film making lowered. AI will revolutionize film making, but someone will still make a piece of art with human actors just as someone still chips away at a chunk of marble rather than using robotic carvers.
AI video technology is still nowhere even remotely near just ""click a button and take what it spits out"".  I don't know how to break this to anyone here, but you're not just going to go to some video generation site and turn out Woodnuts  [youtube.com] without extensive skill about AI video tools themselves and a wide range of traditional video production tools, and without spending weeks to months and significant financial expense on the project.
Even if / when this changes, video production is still always going to be li
Talking about AI movies is like talking about blender movies. Yeah, there are movies that are advertised BECAUSE they are produced with blender, but most movies are advertised as being 3D movies and not as being blender movies. The medium is digital art, AI is the tool to create it.
I, for one, can't wait to be able to lie back and have a movie generated for me on demand. I don't think I'd even need to give a very specific prompt: they should have enough tracking data about me to know what I like. Maybe they can even insert uncannily specific product placements for me to enjoy, so as not to break immersion. Afterwards, I can discuss the movie with my AI chatbots and fulfill my socialization needs.
What a lonely future we have planned.
The fear is that you might start talking to your neighbor about dangerous things like ""How come everything sucks now?""
There may be more comments in this discussion. Without JavaScript enabled, you might want to turn on Classic Discussion System in your preferences instead.
California Executive Order Directs Businesses and State Agencies to Prepare for AI-Driven Workforce Disruption
FreeBSD Foundation Executive Director Tries Daily Driving FreeBSD On Laptop
grep me no patterns and I'll tell you no lines."
7,2026-05-25,"By John Gruber
Build anything with exe.dev. It’s just a computer.
Jay Haynes:
If we assume that Apple will grow its owner earnings at 5% for the
next 10 years, and then 2% for all years after that (with
adjustments for cash and debt), Apple’s market cap wouldn’t be
$453 billion. It wouldn’t even be $1.2 trillion. It would be $3
trillion. This is a share price of $3,275 in contrast to today’s
share price of $506. At just 5% annual growth for Apple.
That doesn’t mean the market is wrong. It just means the market thinks Apple’s growth is over, that it won’t even manage single-digit growth for the next decade.
Update, May 2026: Haynes’s original blog went belly-up (perhaps when Typepad did?), alas, but he republished the piece on Medium, with a bit of additional commentary up front, in 2016. This came up in the context of my revisiting Haynes’s prediction that Apple would reach a $3 trillion valuation.
★ Wednesday, 29 January 2014

Display Preferences

Copyright © 2002–2026 The Daring Fireball Company LLC.
"
8,2026-05-25,"For decades in Silicon Valley, hardware engineers were the overlooked nerds of tech. They wore dad jeans, clunky tennis shoes, and quietly designed chips while software engineers soaked up the glamour, stock grants, and sky-high salaries.
The AI boom is flipping that script.
According to Levels.fyi data, hardware engineer compensation at the entry and mid-career levels is growing two to three times faster than software pay.
Companies building the physical infrastructure of AI (Nvidia, Broadcom, SpaceX, and others) are scrambling for talent. Suddenly, the people working with actual silicon, power systems, and cooling gear are becoming some of tech's hottest, and best-paid, hires.
Sign up for BI's Tech Memo newsletter here. Reach out to me via email at abarr@businessinsider.com.
Jump to

      Every time  publishes a story, you’ll get an alert straight to your inbox!
    

      Look out for an alert in your inbox the next time  publishes a story!
    

      Every time a new  story is published, you’ll get an alert straight to your inbox!
    

      Look out for an alert in your inbox the next time a new  story is published!
    


        By clicking “Sign up”, you agree to receive emails from Business Insider. In addition, you accept Insider’s
        Terms of Service and
        Privacy Policy.
      "
9,2026-05-25,"Get the latest news from Android Central, your trusted companion in the world of Android
You are now subscribed
Your newsletter sign-up was successful
The Motorola Razr (2026) deals have landed. 

When you purchase through links on our site, we may earn an affiliate commission. Here’s how it works.

The Motorola Razr (2026) is finally here and, despite a small price hike, it's still the most budget-friendly foldable phone on the market. That said, if you want to experience the latest in flip phone technology without shelling out 800 bucks, you're in luck. 
For a limited time, Verizon will give you the 2026 Razr for 100% free when you add a line with the Unlimited Welcome, Unlimited Plus, OR Unlimited Ultimate plan on its website. No trade-in required!
As if the free Motorola Razr (2026) wasn't enough on its own, Verizon will also hook you up with a $100 gift card, just for kicks. That voucher can be used to buy additional devices, accessories (such as Motorola Razr 2026 cases), or even pay down your wireless bill. Considering that the Motorola Razr 2026 lineup just hit store shelves last week, it's a mighty impressive offer from a legendary wireless provider.
Motorola Razr (2026) 128GB: $799.99 FREE with new line at Verizon
The Motorola Razr (2026) may have been hit with a price increase, but that hasn't stopped Verizon from giving away the phone for FREE when you add a line with the carrier's Unlimited Welcome, Unlimited Plus, or Unlimited Ultimate plan today. You'll also get a free $100 gift card to spend on accessories and other devices in the Verizon store. 
Now priced at $799.99 for the 128GB configuration, the Motorola Razr (2026) still ranks among the best flip phones ever built. The clamshell device boasts two stunning Extreme AMOLED displays with up to 3,000 nits of peak brightness, plus you get a titanium-reinforced hinge, an increase in battery size, and an upgraded 50MP ultrawide lens that's an absolute pleasure to play with. 
The 2026 Razr also comes equipped with a MediaTek Dimensity 7450X chip that performed like a champ in the majority of our benchmark tests, and while it doesn't match the power of the Snapdragon chipsets found in this year's Motorola Razr Plus or Razr Ultra, it's a capable processor for the price. 
 



So what's the catch? Well, the Motorola Razr (2026) isn't a massive upgrade over its predecessor, so if you're already the owner of the 2025 Razr, you might as well wait to grab the new phone. The 2026 model also falls well behind its premium Plus and Ultra siblings, so it's worth checking out the latest Motorola Razr (2026) series deals before you commit to the base model.
With that being said, if you're a Verizon customer in the market for a new flip phone, the Motorola Razr (2026) shouldn't disappoint. The free $100 gift card and $800 of promo credit is just the icing on top. 
Get the latest news from Android Central, your trusted companion in the world of Android
After almost a decade of working in the e-commerce space, Patrick Farmer (he/him) began his career at Android Central as a Deals and Commerce Writer before moving into a new role as AC's eCommerce Editor in 2023. When he's not hunting down the best deals and offering shopping advice for our readers, you'll often find him listening to music, camping out at a brewery, or treating his cat like a human child. 
You must confirm your public display name before commenting
Please logout and then login again, you will then be prompted to enter your display name.

Android Central is part of Future US Inc, an international media group and leading digital publisher. Visit our corporate site.

©
Future US, Inc. Full 7th Floor, 130 West 42nd Street,
New York,
NY 10036. 

Please login or signup to comment

Please wait..."
