,date,content
0,2026-07-22,"While we wait for Apple's rumored foldable iPhone, Samsung is polishing a design it already has on the market. I just spent three hours with my hands on the new Z Fold 8 Ultra, and all I can think about is how Samsung finally made the crease invisible. Samsun…"
1,2026-07-22,"You're viewing the US website. Looking for the Site edition?
James Patten helped inflate a tiny deli’s value by 939% in a stock manipulation scheme. Now he’s going to the Big House for it.
Copied to clipboard
A convicted fraudster who helped make a New Jersey deli worth $100 million on paper is now heading to prison, again. James Patten was sentenced to 21 months for his role in manipulating shares of Hometown International, the parent company of Your Hometown Deli in Paulsboro, New Jersey, CNBC reports. Patten and co-conspirators Peter Coker Sr. and Peter Coker Jr. inflated Hometown’s stock by 939%.
The scam was designed to make the companies attractive shells for reverse mergers with private companies looking to go public. But the plan fell apart after hedge fund manager David Einhorn flagged the deli’s bizarre valuation to clients in 2021, joking, “The pastrami must be amazing.” A CNBC investigation connected Patten’s history of prior fraud convictions to the deli’s ownership.
Patten’s co-conspirators already served their sentences, six and 40 months respectively. The deli itself, run by a high school wrestling coach who had no idea he was part of the scam, stopped selling pastrami back in 2022.
A convicted fraudster who helped make a New Jersey deli worth $100 million on paper is now heading to prison, again. James Patten was sentenced to 21 months for his role in manipulating shares of Hometown International, the parent company of Your Hometown Deli in Paulsboro, New Jersey, CNBC reports. Patten and co-conspirators Peter Coker Sr. and Peter Coker Jr. inflated Hometown’s stock by 939%.
The scam was designed to make the companies attractive shells for reverse mergers with private companies looking to go public. But the plan fell apart after hedge fund manager David Einhorn flagged the deli’s bizarre valuation to clients in 2021, joking, “The pastrami must be amazing.” A CNBC investigation connected Patten’s history of prior fraud convictions to the deli’s ownership.
Patten’s co-conspirators already served their sentences, six and 40 months respectively. The deli itself, run by a high school wrestling coach who had no idea he was part of the scam, stopped selling pastrami back in 2022.

We'll be in your inbox every morning Monday-Saturday with all the day’s top business news, inspiring stories, best advice and exclusive reporting from Entrepreneur.

"
2,2026-07-22,"
Steam DeckSteam MachineValve 
Valve’s handheld PC, the Steam Deck, is a genuinely brilliant piece of tech. Even four years on it’s still proving resilient to recent titles, and is often the ideal way to play so many controller-driven games. I treasure mine greatly, not least because to replace it right now would be far beyond my means. In May, in response to the multifactorial clusterfuck of component shortages and RAM prices, Valve significantly raised the price of the Deck between $240 and $300 depending on the model. Now, Boiling Steam is reporting (via WCCF Tech) that this has led to a colossal plunge in purchases, with the outlet claiming that since the hike, sales have dropped 82 percent.
The Steam Deck OLED 512GB went from a very approachable $550 to a hard-to-justify $790, while the 1TB version leapt from a still extremely reasonable $650 to $950. At the time Valve wrote, “Steam Deck itself hasn’t changed. These new prices reflect the current state of component costs and other global logistical challenges across the industry as a whole.”
This wasn’tÂ quite true, because something did change about the Steam Deck: When the device returned to the store in May after being absent due to production issues, Valve also removed the far cheaper LCD versions of the device entirely.
It seems this has had a pretty brutal effect on sales, with the handheld dropping from 5th place to 14th on Steam at the timeÂ WCCFÂ wrote its article. Looking at the current U.S. charts, it’s now slightly higher at 11th, but still significantly down. (It’s worth noting that in the UK, the chart has the Steam Machine in first place, and the Steam Deck in second.)Â Boiling Steam did some mathematical wizardry and concluded that this represented an “82 percent decline in weekly shipment volume.” The site estimates this is a drop from selling between 11,000 and 18,000 a week in 2025 to just 1,400 to 3,000 in July 2026.
Of course, there are lots of factors at play here. The loss of the LCD version will obviously have made a huge impact, given its significantly lower price, with the one version that Valve hadn’t already phased out being the 256GB that only cost $400. (Mine’s a since-phased-out 512GB LCD, and while I’d love to have a brighter OLED screen, it’s still plenty good.) Removing that lower entry point is clearly going to hack away at potential sales. And of course this all coincides with the launch of the Steam Machine, and while the two devices are clearly used for very different purposes, the Steam Machine is a far more recent piece of kit and a newer, flashier toy, itself at a hugely inflated price.
If the data is accurate, or even if it’s just accurately pointing toward a trend, this is another huge consequence of RAMageddon and the ever-growing crisis caused by the AI bubble. We’ve reached out to Valve to ask if it can confirm these figures, but didn’t hear back ahead of publication.
Donât miss the latest reviews, news and tips. Sign up for our free newsletter.

          If the company ever does make a Half-Life 3, it'll play on any PC that can run it
        

          Valve's top Steam Machine engineers think we have 'three to six months' before memory prices somehow become even more extortionate
        

          How does Valve's $1,000 console-like PC compare to a PS5 Pro out of the box?
        

          Verification information for the Steam Machine and Steam Deck at last appears for every tested game
        

          Valve's refund policy allows any game that's been played for under two hours to be immediately refunded
        

          History doesnât always repeat itself, but it often rhymes, as one Steam Machine owner discovered a familiar fatal error alert
        
We may earn a commission when you buy through links on our sites.
Â©2026 KOTAKU USA LLC. All rights reserved.
Mode

                Follow us
              
Mode

                Follow us
              "
3,2026-07-22,"Big cuts are coming for Monday.com.
The enterprise software company plans to cut 20% of its workforce, according to a Form 6-K it filed. The layoffs are meant to align the company with its ""strategic focus on the AI Work Platform,"" the disclosure said.
Monday.com joins the growing group of companies citing AI while announcing layoffs, like Snap and Block. Monday.com said that it was pursuing an ""AI-driven growth strategy.""
""We entered a new era where AI is transforming the role of software, creating the greatest opportunity our industry has ever seen,"" Monday.com cofounder and co-CEO Eran Zinman said in a message to employees, which he published to LinkedIn. ""We have a new market to capture. Without a fundamental change in how we operate, we will not be able to compete and win that market.""
The changes mean Monday.com is becoming flatter with more autonomous teams, Zinman wrote.
As to whether the layoffs were driven by AI improvements, the co-CEO wrote that the decision ""was not made to reduce costs or replace people with AI.""
While Monday.com plans to cut 20% of its workforce, it also said it plans to continue hiring in areas of focus.
Take a smarter break in your day - and see how far you get.
It's not immediately clear exactly how many workers will be affected. In its 2025 annual report, Monday.com said that it had 3,155 employees. Monday.com did not immediately respond to a request for comment from Business Insider.
The company's stock rose throughout the morning, though it has since ticked back down. The stock has slumped roughly 75% in the last year.
Monday.com provides project management software to enterprises. This category is the target of growing ""SaaSpocalypse"" worries. Investors and analysts fret that AI and vibe coding could weaken companies' reliance on these tools.
Jump to

      Every time  publishes a story, you’ll get an alert straight to your inbox!
    

      Look out for an alert in your inbox the next time  publishes a story!
    

      Every time a new  story is published, you’ll get an alert straight to your inbox!
    

      Look out for an alert in your inbox the next time a new  story is published!
    


        By clicking “Sign up”, you agree to receive emails from Business Insider. In addition, you accept Insider’s
        Terms of Service and
        Privacy Policy.
      "
4,2026-07-22,Want a clue for what Apple's first foldable will look like? Just pay attention to Samsung's first squat foldable.
5,2026-07-22,Watch out for the Cramer curse.
6,2026-07-22,"From cookware to tech, TODAY lifestyle and commerce contributor, Jill Martin, shares deals for up to 80 percent off on home essentials for fall. Items includ..."
7,2026-07-22,"A number of Apple products got more expensive last month, so we’re happy to find deals wherever and whenever we can. If you’re searching for a high-end iPad, one of the more notable deals currently happening is on the 13-inch iPad Pro M5 with 512GB of storage…"
8,2026-07-22,The startup's founders say they first tested their AI with RollerCoaster Tycoon.
9,2026-07-22,"Earlier this year, the AI startup Fireworks AI wanted to rent hundreds of millions of dollars' worth of AI compute.
Rather than buying massive clusters of Nvidia's AI chips, known as GPUs, or renting from cloud giants like Amazon or Microsoft, some startups like Fireworks turn to specialized AI cloud providers — called neoclouds — for faster access to GPUs, more competitive pricing, and infrastructure specifically tailored to AI. Fireworks chose the neocloud GMI Cloud.
There was a catch: To serve Fireworks, GMI first needed to buy the Nvidia GPU systems from a hardware manufacturer — and banks wouldn't provide the financing because Fireworks wasn't an investment-grade company.
GMI founder and CEO Alex Yeh said they brought the problem to Nvidia and began discussing a new financing model around the beginning of this year. Yeh described it as an ""insurance product"" in which Nvidia agrees to step in if one of GMI's customers stops paying. In exchange, GMI shares a portion of its revenue with Nvidia.
GMI told Business Insider it is committing $500 million to expand its AI infrastructure under this new financing model and said it's among the first neoclouds in Asia to employ it.
The arrangement helps neoclouds secure loans they might not otherwise receive, while enabling Nvidia to bring more of its GPUs to market. Yeh said that rising memory prices also factor into the model's economics.
Fireworks announced this month that it had raised $1.5 billion at a $17.5 billion valuation. Still, Yeh said banks have so far viewed frontier AI startups as non-investment-grade — though he added that the market is changing quickly.
Take a smarter break in your day - and see how far you get.
Other neoclouds, such as Firmus and Sharon AI, are among the first to work with Nvidia under the new business model the chipmaker announced in July.
Sharon cofounder and CEO James Manning said the arrangement marks an evolution in its relationship with Nvidia from a traditional supplier to a longer-term partner.
David Nicholson, chief technology advisor at The Futurum Group, said the strategy helps Nvidia broaden its customer base beyond top cloud providers — many of which are developing their own competing AI chips.
Brad Gastwirth, global head of research and market intelligence at Circular Technology, called the model smart, though he said it could be a ""yellow flag"" for investors, with the key question being how selectively Nvidia chooses which neoclouds to support to limit its financial risk.
The arrangement echoes Nvidia's intertwined relationships with companies like CoreWeave and OpenAI, in which it is both an investor and a supplier.
Arman Aleksanian, cofounder and CEO of the neocloud Eleveight AI — which is not in Nvidia's new financing program but is monitoring it — said critiques about ""circular financing"" were fair to consider, but only if the financing supports GPU purchases that aren't backed by actual demand.
""What I'd say is that circular financing is only dangerous when it manufactures demand that isn't actually there,"" he said. ""If the capacity runs hot with real paying customers, then the financing did its job.""
Have a tip? Contact this reporter via email at gweiss@businessinsider.com or Signal at @geoffweiss.25. Use a personal email address, a nonwork WiFi network, and a nonwork device; here's our guide to sharing information securely.
Jump to

      Every time  publishes a story, you’ll get an alert straight to your inbox!
    

      Look out for an alert in your inbox the next time  publishes a story!
    

      Every time a new  story is published, you’ll get an alert straight to your inbox!
    

      Look out for an alert in your inbox the next time a new  story is published!
    


        By clicking “Sign up”, you agree to receive emails from Business Insider. In addition, you accept Insider’s
        Terms of Service and
        Privacy Policy.
      "
