,date,content
0,2026-09-10,"With the iPhone Duo, Apple has pulled off a familiar trick. It arrives into a mature Android foldable market with a handful of hardware features we've mostly already seen elsewhere, but paired with a level of software polish that makes a lot of them feel new …"
1,2026-09-10,"You're viewing the US website. Looking for the Site edition?
She wanted cash flow, not another job.
Copied to clipboard

		Opinions expressed by Entrepreneur contributors are their own.	
Four years ago, one of our clients in her early 30s came to us with $30,000 and a simple ask. She wanted her money working for her without turning into a second career. No inventory to manage, no customer service tickets to answer at midnight and no learning curve on Amazon’s backend. Just a real asset that produced real income, month after month, while she kept living her life.
That’s exactly what a managed storefront was built to do.
At Elite Automation, we don’t sell “ecommerce businesses,” and we don’t do dropshipping in the way most people picture it. What we build is a fully managed, cash-flowing storefront on Amazon’s infrastructure. Our team handles sourcing, fulfillment, pricing and day-to-day account management. The client owns the account, owns the revenue stream and owns the asset. We operate it so she doesn’t have to.
That difference really does matter. It’s the difference between owning a job and owning an asset. A side hustle demands your time, but a managed digital asset demands your capital and then gets out of your way.
Her store isn’t a fluke or a one-month spike. Pulling from her own profit tracker, here’s what a recent month looked like in April:
And that wasn’t an outlier. The two months before it told a similar story, with revenue consistently landing in six figures and net profit tracking in the five-figure range each month, ROI holding steady in the high teens to low 20s. This is what four years of consistent operation looks like when the fundamentals are sound and the store is being actively managed by people who do this full time.
That’s the part people underestimate. It’s not one big win — it’s the same disciplined process repeated order after order, month after month, until the compounding becomes obvious on paper.
Most high-income professionals we work with already have money in real estate, in the stock market and in their own primary business. Those are good things to own. But they’re also correlated in ways people don’t always think about, and none of them are exactly hands off.
A managed Amazon storefront is a different kind of asset. It doesn’t move with the stock market. It doesn’t require you to be a landlord. It doesn’t compete for your time the way your own business does. For our client, it became a genuine fourth pillar, something generating steady monthly cash flow in a lane completely separate from everything else in her portfolio.
That’s the real value of a managed asset. Not that it replaces what you already have, but that it fills a gap none of your other investments can.
She didn’t start with a huge war chest. She started with $30,000 and a decision to deploy that capital into something built and operated by people who do this every single day. She never had to become an Amazon expert. She never had to learn fulfillment logistics or supplier negotiations. She just had to trust the process and let it compound.
Four years in, that decision is still paying off, literally, every month.
If you’ve got capital sitting idle and you’re tired of the idea that growing it has to cost you your time, this is what the alternative looks like. Not a side hustle and certainly not another full-time job, but rather a managed digital asset quietly doing its job in the background of a full life.
Diversification isn’t really about chasing more; it’s about not having all of your outcomes tied to the same set of variables. Most people’s version of “diversified” is still just different flavors of the same risk: a primary business that depends on their own time and energy, a stock portfolio that moves with the broader market, maybe a rental property that comes with its own version of a second job. 
None of that is wrong, but none of it is actually independent either. True diversification means having at least one asset in your life that doesn’t rise and fall with the same forces as everything else you own, something that isn’t waiting on you to log in, make a call, or put in hours to keep producing. That’s the piece most portfolios are missing: not another version of what they already have, but something genuinely uncorrelated to it.
Four years ago, one of our clients in her early 30s came to us with $30,000 and a simple ask. She wanted her money working for her without turning into a second career. No inventory to manage, no customer service tickets to answer at midnight and no learning curve on Amazon’s backend. Just a real asset that produced real income, month after month, while she kept living her life.
That’s exactly what a managed storefront was built to do.
At Elite Automation, we don’t sell “ecommerce businesses,” and we don’t do dropshipping in the way most people picture it. What we build is a fully managed, cash-flowing storefront on Amazon’s infrastructure. Our team handles sourcing, fulfillment, pricing and day-to-day account management. The client owns the account, owns the revenue stream and owns the asset. We operate it so she doesn’t have to.

We'll be in your inbox every morning Monday-Saturday with all the day’s top business news, inspiring stories, best advice and exclusive reporting from Entrepreneur.

"
2,2026-09-10,"YouTube creator Markiplier doesn't like GoPro's plans to merge with an optical transceiver company, though he stands to get a $15 million check from the deal.
""I'm not going to lie, I'm disappointed,"" he told Business Insider. ""I would vote against the deal.""
Markiplier, whose real name is Mark Fischbach, runs a YouTube channel with nearly 40 million subscribers. He's also a filmmaker who wrote, directed, and starred in the early 2026 box-office hit ""Iron Lung.""
A self-described lens obsessive, his stake in GoPro reached 8.5% in July. He said he built his position after learning GoPro was introducing a new camera with capabilities similar to those of a professional cinema product. He became GoPro's largest external shareholder and sparked a meme-stock rally when he did an interview with Bloomberg about his investment in August.
Days after the interview, GoPro announced plans to merge with Starman Optical. Should the deal go through, Markiplier would receive a cash payment of around $15 million ($1.14 for each of his 13.5 million shares), according to the merger terms. Existing shareholders would also retain about 10% of the company after the deal.
If Markiplier bought all of his GoPro shares on July 13, the day he hit 8.5% ownership, his profit from the cash payout would be around $5 million. His potential profit may be smaller if he accumulated some of those shares earlier, when the stock price was higher. Fischbach did not respond to a request for more information on how much he would take home from the proposed merger.
GoPro's stock closed at $1.42 per share on Wednesday.
Despite a potential windfall, Fischbach said he's worried the company will lose its camera focus and move into optical connectors for AI data centers or other unrelated business lines flagged in the merger announcement.
""I want this camera company to succeed,"" he said.
Take a smarter break in your day - and see how far you get.

                                    Add BI in Google so our reporting is easier to find when you’re searching for what matters.
                                  
A GoPro spokesperson said the company plans to continue investing in consumer and professional cameras, pointing to a September 3 letter from founder and CEO Nick Woodman, in which he wrote that making cameras was part of the company's ""core DNA and reason for being.""
As of May, Woodman had about 62% voting power over the company, meaning his support for the Starman merger would override objections from other shareholders.
Markiplier is part of a growing class of YouTube millionaires who are turning to investing to build wealth. Content creators, like Hollywood celebrities, can inspire hype for a company or stock simply by talking about it.
YouTuber Logan Paul helped drum up interest in buying Pokémon cards last year after posting about his rare Pikachu card, for example. Snap's stock price fell in 2018 after Kylie Jenner posted on social media that she didn't open Snapchat anymore. Some influencers have come under scrutiny for hyping volatile assets like crypto coins.
""I knew that there would be some people that would want to invest as soon as they found out that I was,"" Fischbach said of his GoPro stake.
""I was trying to be very cognizant of that,"" he added, and said he ""never wanted to be in the position where people could think that I was manipulating in any way.""
When Markiplier became GoPro's largest external shareholder in July, he said he didn't immediately realize he needed to file a disclosure form with the Securities and Exchange Commission.
""It's not something where you get an email when you're like, 'You own more than 5%, you need to do a filing,'"" he said. ""You actually have to just look at the outstanding shares and just do a calculation on your own.""
Passive investors who cross 5% ownership in a company are obligated to file with the SEC within five business days. Markiplier's filing, which is dated August 20, says he crossed the 5% threshold on July 13.
His investment didn't become widely known until August 30, when his interview with Bloomberg was published.
""I just knew that when word got out, it would probably have an effect, but I didn't know it would have that dramatic of an effect,"" Fischbach said of the stock rally that followed. He said he didn't want to ""pump the stock,"" and that he hasn't sold his shares.
The speedy escalation of events, from his July investment to GoPro's September merger announcement, led some internet commentators to question his level of involvement with the company, particularly after he posted a sponsored video for GoPro in late August. (He later added a disclosure in the video's description, saying he was GoPro's ""largest shareholder."")
""I have thick skin about certain things, and I understand that the nuance can be lost,"" he said. ""I have no influence on the company. And to put it out there, I had no idea that this merger was happening, especially considering the way that it turned out.""
After releasing a movie earlier this year and becoming a main character in a meme-stock roller coaster, Fischbach said he's taking a step back to plan his next project.
As an investor, he's interested in companies that solve problems he's encountered as a content creator and filmmaker. Beyond GoPro, he recently invested in the video-editing data storage company Strada, for example.
""I try not to make investments in things that I don't understand,"" he said, adding that he looks for companies that are ""trying to make an impact so that more people can be creative.""
He's also beginning to think about his next project, though he said he's taking a moment to recover from all the work that went into ""Iron Lung.""
""I'm exhausted, but also I am very eager to get back into it,"" he said. ""I'm trying to take it one day at a time, but the to-do list piles up really quickly.""
No comments right now, check back later.
Comments are unavailable right now.
Jump to"
3,2026-09-10,"Getting fired after a reorganization at his firm wasn't ideal, but Marty Yabrow and his wife, Angie, wanted to make the best of it, so in 2024 they booked a three-city trip to Europe. Then, one morning while Marty was filling out a planning spreadsheet with hotels and restaurants, Angie asked out of the blue, ""Why don't we just move there instead?"" Marty was quick to react.
""I deleted that spreadsheet, and I started a new one,"" he says.
Despite some initial misgivings from their financial advisor, Marty, 68, crunched the numbers and found that it was not only financially possible but also preferable to retire in France, since he and Angie, 73, would benefit from free healthcare. After selling their home in Atlanta, they moved to Paris in January 2025.
A growing number of Americans have been flocking to the French capital, seeking a better work-life balance, a slightly cheaper cost of living, or some distance from politics back home. And unlike previous generations of uber-wealthy Americans investing in pied-à-terre properties, more people are making a permanent move. In 2025, 15,388 Americans applied for a French residency permit, a 17.3% increase from the previous year.
Parisians, meanwhile, are ambivalent about welcoming the Yanks. On the downside, the new wave of Américains is driving up housing prices for locals investing in their own high-end properties. On the upside, the rush of real estate cash is creating new financial opportunities and greasing the wheels of the housing market as many French people look to downsize.
""Americans are among the biggest foreign buyers in France,"" says Maître Angélique Devaux, a notary in Paris.
They also tend to spend more: In Paris, one in four foreign buyers is American, and their average budget of 825,000 euros (roughly $950,000) exceeds the average value of both foreign and French purchases.
These new expats are seduced by the historic neighborhoods: Odéon and Saint-Germain-des-Prés on one side of the river, Le Marais and the Triangle d'Or on the other. They're interested in postcard Paris, says Guillaume de Blaÿ, managing partner at Barnes Bac-Varenne, a brokerage that has long served those looking for luxurious properties.
""Have you heard of 'Emily in Paris'? That's the sort of imagery I'm talking about,"" he says.
Like the titular Emily, American buyers are also up for an adventure. They're slowly looking further from the epicenter, venturing into neighborhoods where real (wealthy) Parisians live, such as Nouvelle Athènes and Montparnasse, close to bilingual schools and major parks. Some are even exploring the (chicer) suburbs. Regardless of where they settle, Americans are changing what is being sold and how.
The morning after the 2024 election, Margo woke up and quoted Freud to her husband: ""If one of us dies, I shall move to Paris."" They were both retired and already owned a vacation property in the south of France. Now it was time to make the definitive transatlantic move. By mid-November, Margo and her husband submitted a 700,000-euro offer for their new two-bedroom apartment near the Canal Saint-Martin, a neighborhood gentrified in the 2000s where, she says, the real Parisians live.
""The politics in the United States has got them crazy,"" says buyer's agent Adrian Leeds, who's been operating an all-inclusive, let's-move-you-to-France business for 30 years. ""They literally say that: Get me out of here.""
Beyond politics, a Parisian pad can also be a way for Americans to diversify their portfolio. Buying property in Paris isn't a lucrative investment, but it is a safe one. Values have increased by 1.1% over the past year, and 31% since 2016, with a 2 to 4% projected annual increase in the next decade. The return on investment, especially in the short- to mid-term, isn't great, since the transaction cost is around 8 to 9%, including taxes, disbursements, and notary fees. However, the two nearby airports make for a great European base, the city limits ensure constrained supply, and the historical preservation is attractive to long-term investors. It also allows American investors to hold assets not in US dollars, which can be a plus in times of volatility.
Far from being a luxury play, Paris can make more financial sense for some people. Compared with the French capital, cost-of-living measures show that major American cities like New York City and Los Angeles are more expensive to live in. Furthermore, education and healthcare are free, while Paris' walkability allows residents to save up on car payments. Finally, the bilateral tax treaty protects against double taxation, and since French salaries are significantly lower, Paris is even more attractive to Americans living on a US salary or retirees.
Michelle Trinh still lives in New York, but thanks to her newly purchased apartment in the Marais, she's ready to get on a plane at any time. She's renovating the studio and is hoping to rent it out until she makes the leap. Whenever she visits Paris, ""there's just like a weight that gets lifted off.""
Take a smarter break in your day - and see how far you get.

                                  Add BI in Google so our reporting is easier to find when you’re searching for what matters.
                                
Trinh gained a following through her YouTube channel, where she documented her rocky apartment-hunting journey. She described to me what she saw as an attempt from a French agent to squeeze a little more money out of her Big Apple purse. During her search, she found a place that she liked and made an offer. It was 5,000 euros below another buyer's, but hers was all-cash. However, she learned that the seller's agent hadn't told their client about it, which she took as a tactic to pressure her into sweetening the deal.
""It's very well known within the industry that you can get a higher price from an American buyer,"" says Leeds.
Part of the reason Americans end up paying more is their unfamiliarity with the incredibly fragmented French real estate market. Instead of a single repository, listings are spread across dozens of mini-Zillows, which requires buyers to scour different sites to find what's available. French buyers also typically do not employ their own agents to avoid paying extra fees and usually deal directly with the seller's agent, whose commission is often factored into the listing price. This leads to dramatic information asymmetry. Americans tend to be naïve, Leeds says, and defer to the knowledgeable professional on the other side of the table.
""They trust the agent, and they shouldn't trust the agent,"" Leeds says. ""They represent the seller. They don't care what the buyer buys as long as they buy from them.""
The cardinal sin of the American buyer, according to French agents, is failing to negotiate. The typical transatlantic buyer wants features that few Parisian apartments possess — the holy trinity is air conditioning, an elevator, and two toilets — and they are typically on a tight timeline. This combination makes star-spangled buyers less price sensitive. Andrea Boström Mouls, director of a well-established brokerage called Varenne, notes that many of her American clients go apartment hunting in 10-day chunks between April and June, often extending their stay around the French Open tennis tournament at Roland Garros. The window of opportunity is short: Should the stars align within that timeframe, they're willing to act fast.
A big reason for this price blindness is that Americans work with an overall budget and a wish list rather than being sensitive to the number their French counterparts consider most important: price per square meter. French law requires floor-space measurements for all sales, and the Council of Notaries releases that data along with transaction prices and the number of rooms, making it easier to value properties and compare. The average price per square meter in the capital is 9 ,520 euros, but it jumps to more than 15,000 euros in the most expensive arrondissements.
""US buyers are disconnected from the market,"" said an agent based in the bourgeois part of the city. She recently sold an apartment listed at 7,900,000 euros for 7,700,000 euros. Great deal, right? Not really. The price per square meter ended up at 20,000 euros, whereas she had valued it at 17,000 euros.
The French opinion of the American takeover is varied. Leeds, who is an American transplant herself, has sensed some anger, but it's not necessarily Yank-specific.
""They're pissed off, and they have to blame somebody,"" says Leeds. ""And if it weren't Americans, it would be the Saudis, the Russians, or whoever.""
But some French agents disagree. They believe French and American clients aren't interested in the same apartments. Rather than directly affecting property value, foreign buyers' influence ricochets through the market as they create new opportunities.
Americans have also played a part in developing another strand of France's new real estate web: property flippers. French agents refer to them as ""merchants"" for marchands de biens. Americans want everything a traditional Parisian apartment lacks: renovated kitchens, en-suite bathrooms, and AC. So flippers step in to transform apartments into beige, two-toilet wonders with fashionable architectural renovations that look like five-star hotels. Frédérique Verrier-Pytel, associate director at Barnes Passy-la-Muette, a luxury international brokerage, tells me it's very clear who these fresh-faced places are targeting.
""French buyers, even the wealthiest, don't want to live around Trocadéro and aren't interested in apartments that feel like hotel suites,"" she says.
This new market, however, is having a trickle-down effect. Blaÿ recalls a property he listed on the rue de Varenne in the 7th arrondissement. Its floor plan mirrored that of an apartment on the same floor, which had been bought for 14,000 euros per square meter, renovated, and flipped at 25,000 euros per square meter. Using it as a benchmark, Blaÿ advertised his unrenovated listing at 17,000 euros per meter rather than 15,000.
Americans are also introducing some other new real estate features to their French counterparts. One is the buyer's agent — or property hunter. There are structural reasons for their rarity. For one, listing mandates are not exclusive, and agencies don't typically co-list. The buyer's agent is paid by the buyer as an added fee that makes little sense to the French, since they can comb through listings themselves. Second, much of the legal legwork that Americans would delegate to their agent is already handled by a notaire. French notaires are an essential and obligatory part of the process. They're an independent and neutral entity that takes time (a lot of it) to check land titles, look for mortgages, draft deeds, collect taxes, and register the new deed.
""The notary is not there to defend [the buyer]. They're there to defend the legality of the transaction,"" says Justyna Simmons, cofounder and director of Your Friend in Paris, a relocation agency.
Margo was aware of her vulnerability as a foreign buyer and found an answer to her prayers in the shape of Susan Lu, the silk-haired ""marvel"" who ferreted out her apartment. Lu is a buyer's agent at Parlez-moi de Paris. Besides finding listings and securing appointments, her job is to ask the right questions. Without her, Margo said, she would never have negotiated the listed price and would've spent 50,000 euros more as a result.
""I'm too old, and I don't want to pretend,"" says Margo. ""I don't want to spend the next 10 years becoming a real estate expert about Paris.""
While exact numbers are hard to come by, almost everyone in the Parisian real estate market says the number of buyer's agents has exploded over the past few years. To Leeds, who was among the first to occupy this niche 30 years ago, many of these newcomers are shockingly unqualified.
""People are just coming out of the woodwork, and they're doing podcasts and videos on YouTube and putting out a website and offering advice,"" she says. ""It's unbelievable.""
There's little sign that American buying will cool off anytime soon. Demand soared after the election and continues to rise, says Boström Mouls. Clients are even turning to co-ownership to share the costs of premium hotel-style apartments.
""It's nice, but I feel like Paris needs to remain a city for Parisians as well,"" says Boström Mouls. The Swedish-born, Paris-adopted agent wants to make sure the capital doesn't turn into more of a museum than a livable city.
From Atlanta to the 10th arrondissement, Angie and Marty are basking in their new lives. Despite the paperwork, their shipping container taking an unexpected six-week detour through Panama, and her French social security application requiring 12 document resubmissions via the Poste, their main regret is not moving earlier. I asked on a scale of 1 to 10, how would they rate their decision? Marty is quick to reply: ""Eleven, twelve!""

                        Business Insider's Discourse stories provide perspectives on the day's most pressing issues, informed by analysis, reporting, and expertise.
                        
Jump to"
4,2026-09-10,"Oracle Corp. reported growth in its cloud computing business that topped analysts’ estimates, suggesting the company’s large AI data center projects are help..."
5,2026-09-10,"YOUR NEXT READ:

                                    Google Pixel 11 vs. Pixel 9: Two generations later, is it finally time to upgrade?
                                

                                    I spent a week testing the Google Pixel 11 Pro and Pro XL, and they're harder to recommend despite some fun new Gemini features
                                

                                    We ranked the TOP 7 best Android tablets of 2026 so you don't have to
                                
Get the latest news from Android Central, your trusted companion in the world of Android
You are now subscribed
Your newsletter sign-up was successful
Google has removed the Pixel Tablet from its online store, marking the official end of its short-lived tablet experiment.

When you purchase through links on our site, we may earn an affiliate commission. Here’s how it works.

The Pixel Tablet is finally dead. Like, properly dead dead.
Google launched the Pixel Tablet back in 2023 as a hybrid device that could work as both a traditional Android tablet and a smart home display when placed on its charging dock. At $499, the Pixel Tablet offered a pretty interesting combination on paper, but reactions to the device were mixed after launch.
Google reportedly had plans for a second-generation Pixel Tablet in 2025 and even a third-generation model in 2027. But amid poor sales and profitability concerns, the company reportedly pulled the plug on those plans back in 2024. Despite that, the original Pixel Tablet remained available through the Google Store and retailers for quite some time. Until now.
 



As spotted by Jetstream, Google has officially removed the Pixel Tablet from the Google Store. The tablet was listed as ""out of stock"" until a few days ago, but the product page has now been removed altogether, effectively confirming that Google is done selling the device. The Pixel Tablet has also disappeared from retailers, including Amazon and Best Buy.
That means there's now no official way to buy a new Pixel Tablet. You may still be able to find remaining stock through smaller online retailers or pick one up from a reseller, but Google's own inventory is officially gone.
The good news for existing Pixel Tablet owners is that software support isn't ending anytime soon. Google is expected to continue supporting the device with updates until mid-2028. But unless Google decides to resurrect its tablet ambitions again, there won't be another Pixel Tablet waiting to replace it.
The Pixel Tablet was an interesting idea. Having one device that could work as both an Android tablet and a smart home display made plenty of sense, especially inside Google's ecosystem. Unfortunately, the idea never really took off.
Get the latest news from Android Central, your trusted companion in the world of Android
So, RIP Pixel Tablet. This time, it looks like it's actually over.
Sanuj is a tech writer who loves exploring smartphones, tablets, and wearables. He began his journey with a Nokia Lumia and later dived deep into Android and iPhone. He's been writing about tech since 2018, with bylines at Pocketnow, Android Police, Pocket-Lint, and MakeUseOf. When he's not testing gadgets, he's either sipping chai, watching football, or playing cricket.
You must confirm your public display name before commenting
Please logout and then login again, you will then be prompted to enter your display name.

Android Central is part of Future US Inc, an international media group and leading digital publisher. Visit our corporate site.

©
Future US, Inc. Full 7th Floor, 130 West 42nd Street,
New York,
NY 10036. 

Please login or signup to comment

Please wait..."
6,2026-09-10,"Motive, which calls itself the AI platform for physical operations, has secured more than $1.3bn in growth financing from General Catalyst. It has withdrawn the S-1 it filed in December 2025 for a New York listing, and its CEO says it can keep operating privately.
Motive has secured more than $1.3bn in growth financing from General Catalyst’s Customer Value Fund, the company announced on Thursday. Because of the financing, Motive has withdrawn its previously filed S-1 registration statement for an initial public offering.
The San Francisco company describes itself as “the AI platform for physical operations”. Its software helps companies manage workers, vehicles, equipment and fleet-related spending. Pranav Singhvi, a managing director at General Catalyst, has joined its board.
Motive filed the registration statement in December 2025. It planned to list on the New York Stock Exchange under the ticker “MTVE”. J.P. Morgan, Citigroup, Barclays and Jefferies were named as lead book-running managers. At the time, the company had not set the number of shares or a price range.
“With this financing, we’re very well capitalized. We withdrew our previously filed S-1,” co-founder and chief executive Shoaib Makani told FreightWaves. “But we remain very well positioned for the public markets in the future.”
He also told FreightWaves: “With this financing we can continue to operate privately, but with the resources to invest aggressively.”
In the release, Motive said it remains well positioned to pursue a public listing in the future.
The financing follows the strongest quarter in Motive’s history, the company said. Its annual recurring revenue crossed $600m, and its growth rate rose to 30% year on year.
Revenue from customers paying more than $100,000 a year grew nearly 60%. Net revenue retention for those customers was above 120%, according to the release.
Motive serves nearly 100,000 customers, from small businesses to Fortune 500 companies. They include firms in transport and logistics, construction, energy, field service, manufacturing, agriculture, retail and the public sector.
The announcement did not disclose a valuation or the terms of the financing.
Motive said it will use the capital to develop its AI platform, scale its go-to-market teams and extend its reach with the largest operations. It named new products such as Maintenance, which it launched in August, and Operations Intelligence.
Earlier this year, Motive appointed Thomas Hansen as its first president of go-to-market. He previously held senior roles at Amplitude, UiPath, Dropbox and Microsoft. In June, the company brought its AI Coach product to the UK.
“Motive is building the intelligence layer for the physical economy,” Makani said in the release. Singhvi said: “The physical AI market, and edge AI specifically, represents one of the most compelling long-term opportunities we see today.”
In August, TNW reported that Indian quick-commerce company Zepto had shelved its IPO plans and turned to private investors. In July, TNW reported that edge AI chipmaker Syntiant had filed for a US IPO.
TNW reported on Wednesday that Analog Devices will pay $1.35bn for edge AI chipmaker Alif Semiconductor. In June, Irish fleet-safety company CameraMatics raised up to €49m to take on Samsara in the US. In August, Gatik raised $200m to put more driverless box trucks on US roads.



                                    Cristian Dina is the CRO at The Next Web. He has interviewed 300+ industry leaders and authored the book King of Networking, establishing hi                                                                        (show all)

Cristian Dina is the CRO at The Next Web. He has interviewed 300+ industry leaders and authored the book King of Networking, establishing himself as one of the most connected and respected voices in the ecosystem. At just 23 years old, Cristian was included in the Forbes 30 Under 30 2025 list, representing a new generation of tech builders, bold thinkers who move fast, build with purpose, and create real impact.

Get the most important tech news in your inbox each week.
The heart of tech
A Tekpon Company
Copyright © 2006—2026, Cogneve, INC. Made with <3 in Amsterdam."
7,2026-09-10,"Watch CBS News

                          We may receive commissions from some links to products on this page. Promotions are subject to availability and retailer terms.
                      

September 10, 2026 / 3:57 PM EDT
            / CBS News
          
If you have $150,000 saved up in today's economy and aren't sure about which move to make next, a certificate of deposit (CD) account at least merits consideration. 
CD interest rates are fixed, after all, allowing you to calculate your interest earnings with precision without having to worry about market changes that could reduce your returns. Rates are also elevated compared to where they were at the beginning of the decade with many now sitting at or above 4%. And with plenty of options to choose from, both online and via your local bank branches, it won't be difficult to find an account with the right term and rate for your money. 
If there's $150,000 in play, however, an 18-month CD could be the smart place to park it, at least through today's economic volatility. Below, we'll break down why that is – and, more importantly, how much interest you can expect to earn if you make a deposit now.
Start earning more interest on your money with a CD account here.
The top 18-month CD interest rates range from 4.20% to 4.35% currently, though savers should expect to encounter some variability when comparing accounts and banks. Using those rates as a guide, here's how much interest savers can expect to earn once the 18-month term has matured:
Savers are positioned to earn a return worth more than $9,500 with a $150,000 18-month CD that's opened today and potentially closer to $9,900 if they lock in an account with a higher rate. That said, you'll need to shop around to find these rates and you may need to use an online bank to secure the highest one. If you're willing to do both, however, you can easily get started with an account now and start building your interest immediately.
Learn more about your current CD account options now.
A $150,000 18-month CD account understandably won't be the right choice for every saver or even most, especially when historic returns on stocks are materially higher. For other select savers, however, it can still be worth opening. Here's why:
With a return approaching $10,000 and the interest being guaranteed, along with protection from volatile market conditions for the next year and a half and the ability to still pivot as needed in 2027, a $150,000 18-month CD can make a lot of sense right now. Just be confident in your ability to keep the account frozen for the full term, should you decide to open one, as an early withdrawal fee on an account of this length and size could be substantial. Consider, too, speaking with banks directly as they may be able to advise you on a savings strategy that works best for your unique circumstances and goals.

      Edited by
                                        
                                  Angelica  Leicht


      © 2026 CBS Interactive Inc. All Rights Reserved.
    
Copyright ©2026 CBS Interactive Inc. All rights reserved."
8,2026-09-10,"After helping lift the yen, Bessent is finding the much larger Treasury market harder to tame as yields push toward 5%."
9,2026-09-10,"The ECB published its own analysis of US tech issuing in euros ten days ago, and found Amazon and Alphabet were the largest euro-area non-financial corporate bond issuers this year
BNP Paribas’s registered head office at 16 boulevard des Italiens in Paris, photographed in December 2022.
BNP Paribas expects the years-long rally in corporate bonds to break as hyperscalers flood the market, forecasting some $400B of their bond sales next year and a record $3.7T of net fixed income supply. The ECB reached a similar conclusion in August, finding US tech now accounts for close to a tenth of new euro corporate issuance.
BNP Paribas expects the years-long rally in corporate bonds to break when technology companies saturate the market with AI debt, Bloomberg reported. Its analysts put next year’s hyperscaler bond sales at some $400B.
“AI is driving credit markets from bond scarcity to bond abundance,” wrote Viktor Hjort, the bank’s global head of credit strategy, and colleagues.
It is a reversal. For three years the same desk called credit “yieldy, defensive and under-supplied“.
The forecast puts net supply of all fixed income at a record $3.7T next year, with euro investment-grade spreads six basis points wider by the end of 2026 and dollar spreads seven. “Credit is becoming oversupplied at a time when government bonds are too,” the analysts wrote.
Six basis points is not a crisis. It is a price, and European borrowers are the ones paying it.
The European Central Bank got there first.
Ten days ago it published its own analysis of US tech issuing in euros, counting EUR 40B of hyperscaler bonds outstanding and tech at close to a tenth of gross new euro corporate issuance. Amazon and Alphabet were the largest euro-area non-financial corporate issuers this year.
Its worry is crowding rather than default. Investors have finite balance sheets, and passive funds rebalancing towards index-weighted hyperscalers push other borrowers out mechanically. Its staff put hyperscaler capital spending above $1T by 2028, around 3% of current US output.
TNW reported in July that the five biggest spenders had doubled their debt to about $350B, and that Europe would feel it.
What BNP adds is a date.
The bank is also in the trade it is warning about. It was one of seven lenders that put $830M behind Mistral in March, for 13,800 Nvidia chips at a data centre south of Paris.
That is the shape of the thing. Europe’s largest AI debt raise of the year is $830M, against $400B of American issuance forecast for next.
“We don’t doubt that we will be able to place it, it’s all a question of price,” JPMorgan’s Matthias Reschke said last month of the bond sales. Whose price is the part nobody has settled.



                                    I am the Editor in Chief for TNW, covering technology not as a parade of launches and valuations, but as a system of influence, persuasion,                                                                         (show all)

I am the Editor in Chief for TNW, covering technology not as a parade of launches and valuations, but as a system of influence, persuasion, and change. I write about startups, venture capital, digital policy, and Europe ecosystem, with an eye on the larger story beneath them: who gets to build the future, who profits from it, and how Europe is learning to speak in a louder voice of its own. Before moving into senior editorial leadership, I've built my career for over +10 years across journalism, storytelling, content strategy, SEO, and digital publishing, with experience in SaaS, hospitality, art, and culture.

Get the most important tech news in your inbox each week.
The heart of tech
A Tekpon Company
Copyright © 2006—2026, Cogneve, INC. Made with <3 in Amsterdam."
